clinic_id,visit_date,daily_visits,daily_revenue,unique_pets,unique_customers,revenue_per_visit,day_of_week,month,week_of_year,quarter,is_weekend,lag_1_visits,lag_7_visits,lag_14_visits,lag_30_visits,lag_7_revenue,lag_30_revenue,rolling_7d_visits_mean,rolling_14d_visits_mean,rolling_30d_visits_mean,rolling_7d_visits_std,rolling_30d_visits_std,rolling_7d_revenue_mean,rolling_30d_revenue_mean,demand_trend_7d
C046,2022-10-23,18,2631.95,17,17,146.21944444444443,6,10,42,4,1,11.0,20.0,22.0,16.0,2691.23,3569.95,13.428571428571429,15.5,15.966666666666667,3.207134902949062,4.795711685945337,1869.6271428571429,2130.221,-2.538095238095238
C046,2022-10-24,10,532.79,10,10,53.278999999999996,0,10,43,4,0,18.0,10.0,10.0,22.0,1190.48,1762.13,13.142857142857142,15.214285714285714,16.033333333333335,2.5448360411213655,4.810070852824876,1861.1585714285716,2098.9543333333336,-2.8904761904761926
C046,2022-10-25,19,2190.26,18,18,115.27684210526317,1,10,43,4,0,10.0,14.0,11.0,18.0,2471.64,1462.82,13.142857142857142,15.214285714285714,15.633333333333333,2.5448360411213655,4.7957116859453315,1767.2028571428568,2057.9763333333335,-2.4904761904761905
C046,2022-10-26,14,2033.1799999999998,14,14,145.22714285714284,2,10,43,4,0,19.0,13.0,22.0,17.0,1126.86,1638.69,13.857142857142858,15.785714285714286,15.666666666666666,3.387652649872814,4.816160534995751,1727.0057142857145,2082.224333333333,-1.8095238095238084
C046,2022-10-27,13,1276.98,13,13,98.22923076923077,3,10,43,4,0,14.0,13.0,13.0,13.0,2665.93,1205.45,14.0,15.214285714285714,15.566666666666666,3.3665016461206676,4.818665814298084,1856.4799999999998,2095.3740000000003,-1.5666666666666664
C046,2022-10-28,9,1390.17,9,9,154.46333333333334,4,10,43,4,0,13.0,13.0,23.0,18.0,1965.71,1929.11,14.0,15.214285714285714,15.566666666666666,3.3665016461206676,4.818665814298084,1658.0585714285714,2097.758333333333,-1.5666666666666664
C046,2022-10-29,21,4344.1900000000005,21,21,206.8661904761905,5,10,43,4,1,9.0,11.0,22.0,9.0,975.54,1424.97,13.428571428571429,14.214285714285714,15.266666666666667,3.8668308667926965,4.940566303805545,1575.8385714285712,2079.7936666666665,-1.8380952380952387
C046,2022-10-30,14,2143.79,14,14,153.12785714285715,6,10,43,4,1,21.0,18.0,20.0,14.0,2631.95,2380.58,14.857142857142858,14.142857142857142,15.666666666666666,4.598136268408866,4.901325178535608,2057.074285714286,2177.101,-0.8095238095238084
C046,2022-10-31,13,1321.11,13,13,101.62384615384615,0,10,44,4,0,14.0,10.0,10.0,21.0,532.79,2114.83,14.285714285714286,13.714285714285714,15.666666666666666,4.38612531035025,4.901325178535608,1987.337142857143,2169.208,-1.3809523809523796
C046,2022-11-01,15,1199.07,15,15,79.938,1,11,44,4,0,13.0,19.0,14.0,16.0,2190.26,4658.93,14.714285714285714,13.928571428571429,15.4,4.0296519996266555,4.818069437383423,2099.9542857142856,2142.750666666667,-0.6857142857142868
C046,2022-11-02,16,3080.15,16,16,192.509375,2,11,44,4,0,15.0,14.0,13.0,13.0,2033.1799999999998,1718.22,14.142857142857142,14.0,15.366666666666667,3.5790395093549394,4.81723438566536,1958.3557142857146,2027.422,-1.2238095238095248
C046,2022-11-03,14,1840.57,13,13,131.46928571428572,3,11,44,4,0,16.0,13.0,13.0,14.0,1276.98,2186.2,14.428571428571429,14.214285714285714,15.466666666666667,3.644957377763715,4.797508932146239,2107.922857142857,2072.8196666666668,-1.038095238095238
C046,2022-11-04,13,1861.17,11,11,143.16692307692307,4,11,44,4,0,14.0,9.0,13.0,7.0,1390.17,951.9,14.571428571428571,14.285714285714286,15.466666666666667,3.59894164336973,4.797508932146239,2188.4357142857143,2061.298666666667,-0.8952380952380956
C046,2022-11-05,22,2100.19,22,22,95.46318181818182,5,11,44,4,1,13.0,21.0,11.0,25.0,4344.1900000000005,2288.27,15.142857142857142,14.285714285714286,15.666666666666666,2.794552524023067,4.551114553399079,2255.7214285714285,2091.607666666667,-0.5238095238095237
C046,2022-11-06,23,4452.389999999999,23,23,193.58217391304345,6,11,44,4,1,22.0,14.0,18.0,19.0,2143.79,2720.98,15.285714285714286,15.071428571428571,15.566666666666666,3.1471831698777555,4.368250129674612,1935.15,2085.338333333333,-0.28095238095237995
C046,2022-11-07,15,1093.64,15,15,72.90933333333334,0,11,45,4,0,23.0,13.0,10.0,20.0,1321.11,2614.78,16.571428571428573,15.428571428571429,15.7,4.19750492781695,4.534541759154636,2264.95,2143.052,0.8714285714285737
C046,2022-11-08,17,1848.3600000000001,16,16,108.72705882352942,1,11,45,4,0,15.0,15.0,19.0,22.0,1199.07,2528.92,16.857142857142858,15.785714285714286,15.533333333333333,3.9761191895520156,4.462358533125826,2232.4542857142856,2092.3473333333336,1.3238095238095244
C046,2022-11-09,14,1946.52,14,14,139.03714285714287,2,11,45,4,0,17.0,16.0,14.0,10.0,3080.15,721.55,17.142857142857142,15.642857142857142,15.366666666666667,3.891382420536065,4.30303287856634,2325.21,2069.662,1.7761904761904752
C046,2022-11-10,11,1653.57,11,11,150.32454545454544,3,11,45,4,0,14.0,14.0,13.0,11.0,1840.57,1520.62,16.857142857142858,15.642857142857142,15.5,4.059087394500202,4.19153498342091,2163.2628571428572,2110.4943333333335,1.3571428571428577
C046,2022-11-11,12,1935.19,12,12,161.26583333333335,4,11,45,4,0,11.0,13.0,9.0,22.0,1861.17,3751.02,16.428571428571427,15.5,15.5,4.540820148282418,4.19153498342091,2136.5485714285714,2114.926,0.928571428571427
C046,2022-11-12,23,4908.59,23,23,213.41695652173914,5,11,45,4,1,12.0,22.0,21.0,13.0,2100.19,2495.7000000000003,16.285714285714285,15.714285714285714,15.166666666666666,4.680252333449751,4.052103185986873,2147.1228571428574,2054.3983333333335,1.1190476190476186
C046,2022-11-13,18,3265.07,18,18,181.39277777777778,6,11,45,4,1,23.0,23.0,14.0,23.0,4452.389999999999,2476.38,16.428571428571427,15.857142857142858,15.5,4.89411697371251,4.273010728942197,2548.3228571428576,2134.828,0.928571428571427
C046,2022-11-14,6,423.8,6,6,70.63333333333334,0,11,46,4,0,18.0,15.0,13.0,22.0,1093.64,2697.24,15.714285714285714,16.142857142857142,15.333333333333334,4.070801956792847,4.062726563089954,2378.7057142857147,2161.1176666666665,0.3809523809523796
C046,2022-11-15,9,1468.9499999999998,9,9,163.21666666666664,1,11,46,4,0,6.0,17.0,15.0,20.0,1848.3600000000001,2691.23,14.428571428571429,15.642857142857142,14.8,5.503245795502333,4.2050872310440255,2283.014285714286,2085.3363333333336,-0.3714285714285719
C046,2022-11-16,18,2035.46,18,18,113.08111111111111,2,11,46,4,0,9.0,14.0,16.0,10.0,1946.52,1190.48,13.285714285714286,15.214285714285714,14.433333333333334,5.707138387268029,4.215597747391929,2228.8128571428574,2044.5936666666666,-1.147619047619047
C046,2022-11-17,17,3197.88,17,17,188.11058823529413,3,11,46,4,0,18.0,11.0,14.0,14.0,1653.57,2471.64,13.857142857142858,15.357142857142858,14.7,5.984105932344748,4.178351432042907,2241.5185714285717,2072.759666666667,-0.8428571428571416
C046,2022-11-18,20,2872.31,20,20,143.6155,4,11,46,4,0,17.0,12.0,13.0,13.0,1935.19,1126.86,14.714285714285714,15.571428571428571,14.8,5.9361683970466235,4.196878971741755,2462.134285714286,2096.9676666666664,-0.08571428571428719
C046,2022-11-19,16,1453.76,16,16,90.86,5,11,46,4,1,20.0,23.0,22.0,13.0,4908.59,2665.93,15.857142857142858,16.071428571428573,15.033333333333333,6.094494002200433,4.286975731158285,2596.0085714285715,2155.1493333333333,0.8238095238095244
C046,2022-11-20,15,2105.72,15,15,140.38133333333332,6,11,46,4,1,16.0,18.0,23.0,13.0,3265.07,1965.71,14.857142857142858,15.642857142857142,15.133333333333333,5.241773600241651,4.272876228533622,2102.4614285714283,2114.7436666666667,-0.2761904761904752
C046,2022-11-21,15,976.36,15,15,65.09066666666666,0,11,47,4,0,15.0,6.0,15.0,11.0,423.8,975.54,14.428571428571429,15.071428571428571,15.2,5.061526214398918,4.254004198885779,1936.8400000000001,2119.410666666667,-0.7714285714285705
C046,2022-11-22,7,730.2,7,7,104.31428571428572,1,11,47,4,0,15.0,9.0,17.0,18.0,1468.9499999999998,2631.95,15.714285714285714,15.071428571428571,15.333333333333334,3.450327796711756,4.179864156622319,2015.7771428571427,2119.438,0.3809523809523796
C046,2022-11-23,15,2582.47,15,15,172.16466666666665,2,11,47,4,0,7.0,18.0,14.0,10.0,2035.46,532.79,15.428571428571429,14.357142857142858,14.966666666666667,4.1173269183270875,4.413797593388507,1910.2414285714287,2056.046333333333,0.46190476190476204
C046,2022-11-24,14,1466.94,14,14,104.78142857142858,3,11,47,4,0,15.0,17.0,11.0,19.0,3197.88,2190.26,15.0,14.428571428571429,15.133333333333333,3.958114029012621,4.313038238941849,1988.3857142857141,2124.369,-0.13333333333333286
C046,2022-11-25,17,2035.36,17,17,119.7270588235294,4,11,47,4,0,14.0,20.0,12.0,14.0,2872.31,2033.1799999999998,14.571428571428571,14.642857142857142,14.966666666666667,3.8668308667927,4.25467964135663,1741.1085714285714,2100.258333333333,-0.3952380952380956
C046,2022-11-26,19,4624.45,19,19,243.39210526315787,5,11,47,4,1,17.0,16.0,23.0,13.0,1453.76,1276.98,14.142857142857142,15.0,15.066666666666666,3.2877840272018504,4.266415222475961,1621.5442857142857,2100.331,-0.9238095238095241
C046,2022-11-27,18,2689.75,18,18,149.43055555555554,6,11,47,4,1,19.0,15.0,18.0,9.0,2105.72,1390.17,14.571428571428571,14.714285714285714,15.266666666666667,3.735288603626336,4.306637486111586,2074.5,2211.913333333333,-0.6952380952380963
C046,2022-11-28,15,2268.12,15,15,151.208,0,11,48,4,0,18.0,15.0,6.0,21.0,976.36,4344.1900000000005,15.0,14.714285714285714,15.566666666666666,3.958114029012621,4.166229862161684,2157.932857142857,2255.2326666666663,-0.5666666666666664
C046,2022-11-29,13,1172.31,13,13,90.1776923076923,1,11,48,4,0,15.0,7.0,9.0,14.0,730.2,2143.79,15.0,15.357142857142858,15.366666666666667,3.958114029012621,4.03846448570478,2342.4700000000003,2186.0303333333336,-0.36666666666666714
C046,2022-11-30,19,2299.52,19,19,121.02736842105263,2,11,48,4,0,13.0,15.0,18.0,13.0,2582.47,1321.11,15.857142857142858,15.642857142857142,15.333333333333334,2.1930626551751127,4.054230088339255,2405.628571428571,2153.6476666666667,0.5238095238095237
C046,2022-12-01,12,2052.84,12,12,171.07000000000002,3,12,48,4,0,19.0,14.0,17.0,15.0,1466.94,1199.07,16.428571428571427,15.714285714285714,15.533333333333333,2.439750182371321,4.083045966899716,2365.207142857143,2186.2613333333334,0.8952380952380938
C046,2022-12-02,21,2004.8600000000001,21,21,95.46952380952382,4,12,48,4,0,12.0,17.0,20.0,16.0,2035.36,3080.15,16.142857142857142,15.357142857142858,15.433333333333334,2.853569193634012,4.132990345428142,2448.907142857143,2214.720333333333,0.7095238095238088
C046,2022-12-03,19,2432.6,19,19,128.03157894736842,5,12,48,4,1,21.0,19.0,16.0,14.0,4624.45,1840.57,16.714285714285715,15.428571428571429,15.6,3.401680257083039,4.255625080712134,2444.55,2178.8773333333334,1.1142857142857157
C046,2022-12-04,16,2664.16,16,16,166.51,6,12,48,4,1,19.0,18.0,15.0,13.0,2689.75,1861.17,16.714285714285715,15.642857142857142,15.766666666666667,3.401680257083039,4.288584151324127,2131.4285714285716,2198.611666666666,0.9476190476190478
C046,2022-12-05,7,1136.21,7,7,162.31571428571428,0,12,49,4,0,16.0,15.0,15.0,22.0,2268.12,2100.19,16.428571428571427,15.714285714285714,15.866666666666667,3.3594217189442332,4.256705325704969,2127.772857142857,2225.3779999999997,0.5619047619047599
C046,2022-12-06,20,2710.83,19,19,135.54149999999998,1,12,49,4,0,7.0,13.0,7.0,23.0,1172.31,4452.389999999999,15.285714285714286,15.142857142857142,15.366666666666667,4.9232200070782035,4.390297557532756,1966.0714285714287,2193.2453333333333,-0.08095238095238066
C046,2022-12-07,13,1481.94,13,13,113.99538461538462,2,12,49,4,0,20.0,19.0,15.0,15.0,2299.52,1093.64,16.285714285714285,16.071428571428573,15.266666666666667,5.089672082242807,4.2420988082375555,2185.86,2135.193333333333,1.0190476190476172
C046,2022-12-08,13,1796.89,11,11,138.2223076923077,3,12,49,4,0,13.0,12.0,14.0,17.0,2052.84,1848.3600000000001,15.428571428571429,15.928571428571429,15.2,5.061526214398924,4.262102443792172,2069.062857142857,2148.1366666666668,0.22857142857142954
C046,2022-12-09,17,1339.6200000000001,17,17,78.80117647058825,4,12,49,4,0,13.0,21.0,17.0,14.0,2004.8600000000001,1946.52,15.571428571428571,15.857142857142858,15.066666666666666,4.961758520831854,4.26641522247596,2032.4985714285715,2146.421,0.5047619047619047
C046,2022-12-10,15,5949.7,15,15,396.64666666666665,5,12,49,4,1,17.0,19.0,19.0,11.0,2432.6,1653.57,15.0,15.857142857142858,15.166666666666666,4.4347115652166735,4.275699848609839,1937.4642857142858,2126.1910000000003,-0.16666666666666607
C046,2022-12-11,15,2177.97,15,15,145.19799999999998,6,12,49,4,1,15.0,16.0,18.0,12.0,2664.16,1935.19,14.428571428571429,15.571428571428571,15.3,4.076646614442738,4.203036669050036,2439.907142857143,2269.3953333333334,-0.8714285714285719
C046,2022-12-12,11,1675.71,11,11,152.33727272727273,0,12,50,4,0,15.0,7.0,15.0,23.0,1136.21,4908.59,14.285714285714286,15.357142857142858,15.4,4.029651999626649,4.157253735423131,2370.4514285714286,2277.488,-1.1142857142857139
C046,2022-12-13,13,3184.66,12,12,244.97384615384615,1,12,50,4,0,11.0,20.0,13.0,18.0,2710.83,3265.07,14.857142857142858,15.071428571428571,15.0,2.9680841985232926,3.974053780244517,2447.522857142857,2169.7253333333333,-0.14285714285714235
C046,2022-12-14,19,4304.74,19,19,226.56526315789472,2,12,50,4,0,13.0,13.0,19.0,6.0,1481.94,423.8,13.857142857142858,15.071428571428571,14.833333333333334,1.9518001458970122,3.9486648405490627,2515.212857142857,2167.045,-0.9761904761904763
C046,2022-12-15,21,4133.57,21,21,196.83666666666664,3,12,50,4,0,19.0,13.0,12.0,9.0,1796.89,1468.9499999999998,14.714285714285714,15.071428571428571,15.266666666666667,2.690370836538167,3.647704363902958,2918.4700000000003,2296.4096666666665,-0.552380952380954
C046,2022-12-16,14,1418.8999999999999,14,14,101.35,4,12,50,4,0,21.0,17.0,21.0,18.0,1339.6200000000001,2035.46,15.857142857142858,15.714285714285714,15.666666666666666,3.436498771936884,3.5943761948194872,3252.281428571429,2385.2303333333334,0.19047619047619158
C046,2022-12-17,20,3397.97,20,20,169.89849999999998,5,12,50,4,1,14.0,15.0,19.0,17.0,5949.7,3197.88,15.428571428571429,15.214285714285714,15.533333333333333,3.4572215654164875,3.5789936298209293,3263.6071428571427,2364.678333333333,-0.10476190476190439
C046,2022-12-18,25,3354.63,24,24,134.1852,6,12,50,4,1,20.0,15.0,16.0,20.0,2177.97,2872.31,16.142857142857142,15.285714285714286,15.633333333333333,3.8483144114694845,3.6623276311876953,2899.074285714286,2371.348,0.5095238095238095
C046,2022-12-19,17,1742.57,17,17,102.50411764705882,0,12,51,4,0,25.0,11.0,7.0,16.0,1675.71,1453.76,17.571428571428573,15.928571428571429,15.8,5.028490259085155,3.9688441816139637,3067.1685714285713,2387.425333333333,1.7714285714285722
C046,2022-12-20,18,3810.95,17,17,211.71944444444443,1,12,51,4,0,17.0,13.0,20.0,15.0,3184.66,2105.72,18.428571428571427,16.642857142857142,15.833333333333334,4.157609203101506,3.9747767955839515,3076.7200000000003,2397.052333333333,2.595238095238093
C046,2022-12-21,13,2743.33,13,13,211.0253846153846,2,12,51,4,0,18.0,19.0,13.0,15.0,4304.74,976.36,19.142857142857142,16.5,15.933333333333334,3.436498771936913,3.9907940039056378,3166.19,2453.8933333333334,3.209523809523809
C046,2022-12-22,13,1638.95,13,13,126.07307692307693,3,12,51,4,0,13.0,21.0,13.0,7.0,4133.57,730.2,18.285714285714285,16.5,15.866666666666667,4.151878519188066,4.023494221087738,2943.1314285714284,2512.792333333333,2.4190476190476176
C046,2022-12-23,14,1758.49,14,14,125.60642857142857,4,12,51,4,0,13.0,14.0,17.0,15.0,1418.8999999999999,2582.47,17.142857142857142,16.5,16.066666666666666,4.37525509460387,3.7039897718386143,2586.7571428571428,2543.0840000000003,1.076190476190476
C046,2022-12-24,22,4571.13,22,22,207.77863636363637,5,12,51,4,1,14.0,20.0,15.0,14.0,3397.97,1466.94,17.142857142857142,16.285714285714285,16.033333333333335,4.37525509460387,3.718391692870616,2635.27,2515.618,1.1095238095238074
C046,2022-12-25,15,2224.07,15,15,148.27133333333333,6,12,51,4,1,22.0,25.0,15.0,17.0,3354.63,2035.36,17.428571428571427,16.785714285714285,16.3,4.649628761422531,3.8520035091472598,2802.8642857142863,2619.091,1.1285714285714263
C046,2022-12-26,8,1463.95,8,8,182.99375,0,12,52,4,0,15.0,17.0,11.0,19.0,1742.57,4624.45,16.0,16.785714285714285,16.233333333333334,3.2659863237108904,3.856774901867906,2641.3557142857144,2625.3813333333333,-0.23333333333333428
C046,2022-12-27,12,1769.94,12,12,147.495,1,12,52,4,0,8.0,18.0,13.0,18.0,3810.95,2689.75,14.714285714285714,16.571428571428573,15.866666666666667,4.386125310350248,4.099901877154969,2601.552857142857,2520.0313333333334,-1.1523809523809536
C046,2022-12-28,16,4508.7300000000005,16,16,281.79562500000003,2,12,52,4,0,12.0,13.0,19.0,15.0,2743.33,2268.12,13.857142857142858,16.5,15.666666666666666,4.220133150686549,4.138409933973332,2309.98,2489.371,-1.8095238095238084
C046,2022-12-29,19,3777.64,19,19,198.82315789473682,3,12,52,4,0,16.0,13.0,21.0,13.0,1638.95,1172.31,14.285714285714286,16.285714285714285,15.7,4.270608298368634,4.1368820509470945,2562.1800000000003,2564.058,-1.4142857142857128
C046,2022-12-30,25,4677.83,25,25,187.1132,4,12,52,4,0,19.0,14.0,14.0,19.0,1758.49,2299.52,15.142857142857142,16.142857142857142,15.9,4.56174569759469,4.146872523256282,2867.707142857143,2650.9023333333334,-0.757142857142858
C046,2022-12-31,15,1826.8899999999999,15,15,121.79266666666666,5,12,52,4,1,25.0,22.0,20.0,12.0,4571.13,2052.84,16.714285714285715,16.928571428571427,16.1,5.822779568622005,4.436136871741854,3284.7557142857145,2730.1793333333335,0.6142857142857139
C046,2023-01-01,21,2383.95,21,21,113.52142857142856,6,1,52,1,1,15.0,15.0,25.0,21.0,2224.07,2004.8600000000001,15.714285714285714,16.571428571428573,16.2,5.345224838248477,4.373903803555658,2892.721428571429,2722.6476666666667,-0.48571428571428577
C046,2023-01-02,13,1171.05,13,13,90.08076923076922,0,1,1,1,0,21.0,8.0,17.0,19.0,1463.95,2432.6,16.571428571428573,16.285714285714285,16.2,5.682051943243235,4.373903803555658,2915.561428571428,2735.284,0.37142857142857366
C046,2023-01-03,19,3443.2,18,18,181.22105263157894,1,1,1,1,0,13.0,12.0,18.0,16.0,1769.94,2664.16,17.285714285714285,16.0,16.0,4.644505202002531,4.378631497751718,2873.718571428572,2693.2323333333334,1.2857142857142847
C046,2023-01-04,24,4278.25,24,24,178.26041666666666,2,1,1,1,0,19.0,16.0,13.0,7.0,4508.7300000000005,1136.21,18.285714285714285,16.071428571428573,16.1,4.0296519996266795,4.412755804834828,3112.755714285714,2719.200333333333,2.1857142857142833
C046,2023-01-05,17,2068.55,16,16,121.67941176470589,3,1,1,1,0,24.0,19.0,13.0,20.0,3777.64,2710.83,19.428571428571427,16.857142857142858,16.666666666666668,4.391550328268413,4.293807355855115,3079.8299999999995,2823.935,2.761904761904759
C046,2023-01-06,11,1706.03,11,11,155.09363636363636,4,1,1,1,0,17.0,25.0,14.0,13.0,4677.83,1481.94,19.142857142857142,17.142857142857142,16.566666666666666,4.488079449258586,4.248190960489145,2835.674285714286,2802.525666666667,2.576190476190476
C046,2023-01-07,22,2935.55,22,22,133.4340909090909,5,1,1,1,1,11.0,15.0,22.0,13.0,1826.8899999999999,1796.89,17.142857142857142,16.928571428571427,16.5,4.561745697594702,4.321158848399758,2411.1314285714284,2809.9953333333333,0.6428571428571423
C046,2023-01-08,18,2186.05,18,18,121.44722222222224,6,1,1,1,1,22.0,21.0,15.0,17.0,2383.95,1339.6200000000001,18.142857142857142,16.928571428571427,16.8,4.775931721614522,4.381780460041341,2569.511428571429,2847.9506666666666,1.3428571428571416
C046,2023-01-09,12,1660.6599999999999,12,12,138.38833333333332,0,1,2,1,0,18.0,13.0,8.0,15.0,1171.05,5949.7,17.714285714285715,17.142857142857142,16.833333333333332,4.608480795022937,4.387154708553338,2541.2400000000002,2876.165,0.8809523809523832
C046,2023-01-10,14,2378.26,14,14,169.8757142857143,1,1,2,1,0,12.0,19.0,12.0,15.0,3443.2,2177.97,17.571428571428573,17.428571428571427,16.733333333333334,4.790864322059325,4.463903760343551,2611.184285714286,2733.197,0.8380952380952387
C046,2023-01-11,14,1942.18,14,14,138.72714285714287,2,1,2,1,0,14.0,24.0,16.0,11.0,4278.25,1675.71,16.857142857142858,17.571428571428573,16.7,4.913538149119949,4.4809943477790375,2459.0499999999997,2739.873333333334,0.15714285714285836
C046,2023-01-12,8,912.33,8,8,114.04125,3,1,2,1,0,14.0,17.0,19.0,13.0,2068.55,3184.66,15.428571428571429,17.428571428571427,16.8,3.8234863173610893,4.381780460041341,2125.325714285714,2748.7556666666665,-1.3714285714285719
C046,2023-01-13,19,2855.29,18,18,150.2784210526316,4,1,2,1,0,8.0,11.0,25.0,19.0,1706.03,4304.74,14.142857142857142,16.642857142857142,16.633333333333333,4.634241089562586,4.619921878226906,1960.1514285714286,2673.0113333333334,-2.4904761904761905
C046,2023-01-14,22,3835.16,22,22,174.32545454545453,5,1,2,1,1,19.0,22.0,15.0,21.0,2935.55,4133.57,15.285714285714286,16.214285714285715,16.633333333333333,4.715728494951239,4.619921878226906,2124.3314285714287,2624.6963333333333,-1.3476190476190464
C046,2023-01-15,12,1837.8899999999999,12,12,153.1575,6,1,2,1,1,22.0,18.0,21.0,14.0,2186.05,1418.8999999999999,15.285714285714286,16.714285714285715,16.666666666666668,4.715728494951239,4.655981198366282,2252.847142857143,2614.749333333333,-1.3809523809523814
C046,2023-01-16,7,1899.67,7,7,271.38142857142856,0,1,3,1,0,12.0,12.0,13.0,20.0,1660.6599999999999,3397.97,14.428571428571429,16.071428571428573,16.6,4.685336802448755,4.709491516589416,2203.11,2628.7156666666665,-2.1714285714285726
C046,2023-01-17,12,1492.96,12,12,124.41333333333334,1,1,3,1,0,7.0,14.0,19.0,25.0,2378.26,3354.63,13.714285714285714,15.642857142857142,16.166666666666668,5.4379618030497685,4.9763809958736065,2237.2542857142857,2578.7723333333333,-2.4523809523809543
C046,2023-01-18,19,2349.1,19,19,123.63684210526316,2,1,3,1,0,12.0,14.0,24.0,17.0,1942.18,1742.57,13.428571428571429,15.142857142857142,15.733333333333333,5.472876844254824,4.741113890167606,2110.782857142857,2516.7166666666667,-2.3047619047619037
C046,2023-01-19,13,1932.5300000000002,13,13,148.65615384615387,3,1,3,1,0,19.0,8.0,17.0,18.0,912.33,3810.95,14.142857142857142,14.785714285714286,15.8,5.871642911161255,4.773490012197754,2168.914285714286,2536.934333333333,-1.6571428571428584
C046,2023-01-20,20,1820.23,20,20,91.0115,4,1,3,1,0,13.0,19.0,11.0,13.0,2855.29,2743.33,14.857142857142858,14.5,15.633333333333333,5.2734735999646,4.781309395994977,2314.657142857143,2474.3203333333336,-0.7761904761904752
C046,2023-01-21,23,3005.73,21,21,130.68391304347827,5,1,3,1,1,20.0,22.0,22.0,13.0,3835.16,1638.95,15.0,15.142857142857142,15.866666666666667,5.416025603090621,4.819023605020743,2166.7914285714287,2443.5503333333336,-0.8666666666666671
C046,2023-01-22,18,3863.81,17,17,214.6561111111111,6,1,3,1,1,23.0,12.0,18.0,14.0,1837.8899999999999,1758.49,15.142857142857142,15.214285714285714,16.2,5.639993245521098,4.957752549777733,2048.3014285714285,2489.1096666666663,-1.057142857142857
C046,2023-01-23,21,2524.12,21,21,120.19619047619047,0,1,4,1,0,18.0,7.0,12.0,22.0,1899.67,4571.13,16.0,15.214285714285714,16.333333333333332,5.537749241945371,4.950327981703518,2337.7185714285715,2559.287,-0.33333333333333215
C046,2023-01-24,15,1170.77,15,15,78.05133333333333,1,1,4,1,0,21.0,12.0,14.0,15.0,1492.96,2224.07,18.0,15.857142857142858,16.3,4.082482904638631,4.914089525239544,2426.925714285714,2491.0533333333337,1.6999999999999993
C046,2023-01-25,20,2049.4300000000003,20,20,102.47150000000002,2,1,4,1,0,15.0,19.0,14.0,8.0,2349.1,1463.95,18.428571428571427,15.928571428571429,16.3,3.4572215654165115,4.914089525239544,2380.8985714285714,2455.943333333333,2.1285714285714263
C046,2023-01-26,14,2178.58,14,14,155.61285714285714,3,1,4,1,0,20.0,13.0,8.0,12.0,1932.5300000000002,1769.94,18.571428571428573,16.357142857142858,16.7,3.5050983275386636,4.698862665031579,2338.0885714285714,2475.4593333333332,1.8714285714285737
C046,2023-01-27,13,2952.8100000000004,13,13,227.1392307692308,4,1,4,1,0,14.0,20.0,19.0,16.0,1820.23,4508.7300000000005,18.714285714285715,16.785714285714285,16.766666666666666,3.2513733362117354,4.643745020572518,2373.2385714285715,2489.0806666666667,1.9476190476190496
C046,2023-01-28,20,2346.07,20,20,117.30350000000001,5,1,4,1,1,13.0,23.0,22.0,19.0,3005.73,3777.64,17.714285714285715,16.357142857142858,16.666666666666668,3.8172540616821102,4.692865702931122,2535.035714285714,2437.2166666666667,1.0476190476190474
C046,2023-01-29,10,806.8199999999999,10,10,80.68199999999999,6,1,4,1,1,20.0,18.0,12.0,25.0,3863.81,4677.83,17.285714285714285,16.214285714285715,16.7,3.251373336211721,4.713516880134241,2440.7985714285714,2389.4976666666666,0.5857142857142854
C046,2023-01-30,9,1831.9099999999999,9,9,203.54555555555555,0,1,5,1,0,10.0,21.0,7.0,15.0,2524.12,1826.8899999999999,16.142857142857142,16.071428571428573,16.2,4.220133150686563,4.596850496019926,2004.0857142857144,2260.464,-0.05714285714285694
C046,2023-01-31,15,2296.53,15,15,153.102,1,1,5,1,0,9.0,15.0,12.0,21.0,1170.77,2383.95,14.428571428571429,16.214285714285715,16.0,4.353433237386411,4.777822328937792,1905.1985714285713,2260.6313333333333,-1.5714285714285712
C046,2023-02-01,15,2889.8,15,15,192.65333333333334,2,2,5,1,0,15.0,20.0,19.0,13.0,2049.4300000000003,1171.05,14.428571428571429,16.428571428571427,15.8,4.353433237386411,4.686002634405486,2066.0214285714287,2257.7173333333335,-1.3714285714285719
C046,2023-02-02,18,2902.46,18,18,161.24777777777777,3,2,5,1,0,15.0,14.0,13.0,19.0,2178.58,3443.2,13.714285714285714,16.142857142857142,15.866666666666667,3.638419332360547,4.6589427047815,2186.074285714286,2315.009,-2.1523809523809536
C046,2023-02-03,17,2671.9,17,17,157.17058823529413,4,2,5,1,0,18.0,13.0,20.0,24.0,2952.8100000000004,4278.25,14.285714285714286,16.5,15.833333333333334,3.9880774697542765,4.639287499794241,2289.4857142857145,2296.9843333333333,-1.5476190476190474
C046,2023-02-04,21,3548.0899999999997,19,19,168.95666666666665,5,2,5,1,1,17.0,20.0,23.0,17.0,2346.07,2068.55,14.857142857142858,16.285714285714285,15.6,4.059087394500183,4.383354092866354,2249.3557142857144,2243.4393333333337,-0.742857142857142
C046,2023-02-05,20,5843.68,20,20,292.184,6,2,5,1,1,21.0,10.0,18.0,11.0,806.8199999999999,1706.03,15.0,16.142857142857142,15.733333333333333,4.281744192888354,4.487018312123686,2421.0728571428576,2292.7573333333335,-0.7333333333333325
