clinic_id,visit_date,number_of_daily_visits,daily_revenue,clinic_capacity,vet_utilization_rate,average_wait_time
C048,2021-07-15,9,1118.2,30,0.3,18.666859587950256
C048,2021-07-16,5,720.07,30,0.16666666666666666,15.337532476897657
C048,2021-07-17,6,524.06,30,0.2,11.797896609919166
C048,2021-07-18,3,152.98000000000002,30,0.1,21.70933674042937
C048,2021-07-19,4,423.56,30,0.13333333333333333,10.600170853790809
C048,2021-07-20,4,777.5400000000001,30,0.13333333333333333,12.159341554179914
C048,2021-07-21,2,179.45,30,0.06666666666666667,6.124782467891729
C048,2021-07-22,6,1036.01,30,0.2,10.324221961073224
C048,2021-07-23,3,233.18,30,0.1,20.62642258145901
C048,2021-07-24,8,957.04,30,0.26666666666666666,18.355607507730245
C048,2021-07-25,7,412.51,30,0.23333333333333334,14.776685842680688
C048,2021-07-26,4,219.04,30,0.13333333333333333,5.0
C048,2021-07-27,3,183.71,30,0.1,18.68384428727187
C048,2021-07-28,1,32.23,30,0.03333333333333333,13.311820696525192
C048,2021-07-29,3,257.23,30,0.1,11.434794870207323
C048,2021-07-30,6,830.28,30,0.2,23.831075992765264
C048,2021-07-31,8,2282.14,30,0.26666666666666666,24.024792692807804
C048,2021-08-01,4,205.95999999999998,30,0.13333333333333333,25.343193672229205
C048,2021-08-02,3,371.77,30,0.1,8.024551368056233
C048,2021-08-03,5,213.23,30,0.16666666666666666,18.623306452002232
C048,2021-08-04,8,554.62,30,0.26666666666666666,25.637854846912653
C048,2021-08-05,2,991.4,30,0.06666666666666667,13.063975805273447
C048,2021-08-06,4,1475.19,30,0.13333333333333333,6.382923562968447
C048,2021-08-07,7,522.8199999999999,30,0.23333333333333334,16.528758132714263
C048,2021-08-08,3,1413.42,30,0.1,11.21277109498198
C048,2021-08-09,5,450.85,30,0.16666666666666666,12.857553887894364
C048,2021-08-10,5,1539.32,30,0.16666666666666666,20.982807004405178
C048,2021-08-11,7,1342.76,30,0.23333333333333334,14.46665752080125
C048,2021-08-12,7,956.1800000000001,30,0.23333333333333334,33.48573280345879
C048,2021-08-13,4,224.72,30,0.13333333333333333,21.34032045362203
C048,2021-08-14,9,1000.99,30,0.3,22.852404733560057
C048,2021-08-15,4,1312.64,30,0.13333333333333333,5.0
C048,2021-08-16,4,510.65999999999997,30,0.13333333333333333,19.522617783658802
C048,2021-08-17,8,1681.28,30,0.26666666666666666,27.370427652827573
C048,2021-08-18,4,336.6,30,0.13333333333333333,21.380118402279596
C048,2021-08-19,3,184.77,30,0.1,18.836928978158923
C048,2021-08-20,7,1044.36,30,0.23333333333333334,21.960305042375918
C048,2021-08-21,6,286.38,30,0.2,11.917225831836358
C048,2021-08-22,5,879.63,30,0.16666666666666666,8.235660497638644
C048,2021-08-23,3,364.64,30,0.1,16.72654070349494
C048,2021-08-24,6,484.84999999999997,30,0.2,19.316093120522343
C048,2021-08-25,4,264.51,30,0.13333333333333333,18.963535830476822
C048,2021-08-26,10,1387.93,30,0.3333333333333333,17.727499311955786
C048,2021-08-27,7,410.05,30,0.23333333333333334,23.385311939148664
C048,2021-08-28,5,290.45,30,0.16666666666666666,16.52214928061412
C048,2021-08-29,3,417.62,30,0.1,8.91544356844156
C048,2021-08-30,6,470.37,30,0.2,12.675165545372
C048,2021-08-31,6,882.4599999999999,30,0.2,19.319393911981276
C048,2021-09-01,6,723.87,30,0.2,17.385598067192188
C048,2021-09-02,7,1569.78,30,0.23333333333333334,13.594269676747992
C048,2021-09-03,6,525.15,30,0.2,16.12912917096282
C048,2021-09-04,6,615.93,30,0.2,27.405815049694844
C048,2021-09-05,8,990.93,30,0.26666666666666666,28.36685490457625
C048,2021-09-06,1,733.61,30,0.03333333333333333,19.612494356613617
C048,2021-09-07,2,89.59,30,0.06666666666666667,17.179171775797567
C048,2021-09-08,5,947.61,30,0.16666666666666666,21.97230165824251
C048,2021-09-09,6,365.52,30,0.2,15.688605634172355
C048,2021-09-10,3,245.20999999999998,30,0.1,25.91667078412442
C048,2021-09-11,5,278.88,30,0.16666666666666666,21.54329080134513
C048,2021-09-12,9,1392.74,30,0.3,10.96850947672312
C048,2021-09-13,4,301.84999999999997,30,0.13333333333333333,5.0
C048,2021-09-14,4,420.32000000000005,30,0.13333333333333333,23.77419969764183
C048,2021-09-15,2,125.71000000000001,30,0.06666666666666667,7.235063688115383
C048,2021-09-16,2,485.41999999999996,30,0.06666666666666667,11.313776242005751
C048,2021-09-17,8,534.48,30,0.26666666666666666,25.01332686787844
C048,2021-09-18,8,665.6,30,0.26666666666666666,7.128129063810235
C048,2021-09-19,5,555.96,30,0.16666666666666666,14.569958271161383
C048,2021-09-20,3,239.51999999999998,30,0.1,12.215695906870032
C048,2021-09-21,1,332.49,30,0.03333333333333333,12.307438611766148
C048,2021-09-22,3,1086.48,30,0.1,7.980408494024475
C048,2021-09-23,3,485.5,30,0.1,19.23228057956596
C048,2021-09-24,10,1657.53,30,0.3333333333333333,30.45859355475128
C048,2021-09-25,3,354.14,30,0.1,16.82121892834643
C048,2021-09-26,3,518.35,30,0.1,14.972797678403849
C048,2021-09-27,4,426.37,30,0.13333333333333333,20.916947230449615
C048,2021-09-28,4,480.18,30,0.13333333333333333,12.494741564287246
C048,2021-09-29,7,1602.69,30,0.23333333333333334,13.881232221371615
C048,2021-09-30,1,84.68,30,0.03333333333333333,5.0
C048,2021-10-01,2,94.06,30,0.06666666666666667,23.481458821910945
C048,2021-10-02,4,273.55,30,0.13333333333333333,16.842447853931116
C048,2021-10-03,4,432.96999999999997,30,0.13333333333333333,16.329147104974624
C048,2021-10-04,4,644.0699999999999,30,0.13333333333333333,16.22429852825124
C048,2021-10-05,4,469.84,30,0.13333333333333333,18.261599284330217
C048,2021-10-06,6,707.04,30,0.2,5.872890812381458
C048,2021-10-07,4,2087.86,30,0.13333333333333333,10.182769661015183
C048,2021-10-08,4,171.03,30,0.13333333333333333,14.119098361420091
C048,2021-10-09,6,600.92,30,0.2,10.530855438750859
C048,2021-10-10,7,905.7700000000001,30,0.23333333333333334,23.89269945063541
C048,2021-10-12,5,761.19,30,0.16666666666666666,22.45762186758463
C048,2021-10-13,4,342.85,30,0.13333333333333333,8.513073004390973
C048,2021-10-14,6,1084.44,30,0.2,21.37263267561667
C048,2021-10-15,6,658.81,30,0.2,9.847862601423202
C048,2021-10-16,5,1468.27,30,0.16666666666666666,24.6116397016592
C048,2021-10-17,8,516.65,30,0.26666666666666666,15.006184182369985
C048,2021-10-18,5,252.44,30,0.16666666666666666,11.394212331291145
C048,2021-10-19,2,266.54,30,0.06666666666666667,8.773738471662998
C048,2021-10-20,5,668.36,30,0.16666666666666666,17.21295779475612
C048,2021-10-21,2,94.41,30,0.06666666666666667,21.844118473316247
C048,2021-10-22,6,655.85,30,0.2,16.118368880913927
C048,2021-10-23,6,1388.97,30,0.2,22.20556806620143
C048,2021-10-24,9,954.02,30,0.3,17.90246669601907
C048,2021-10-25,3,281.41999999999996,30,0.1,14.329282299871132
C048,2021-10-26,3,233.06,30,0.1,19.331180653664063
C048,2021-10-27,5,1087.6799999999998,30,0.16666666666666666,12.607111218663963
C048,2021-10-28,4,628.71,30,0.13333333333333333,19.284607951497996
C048,2021-10-29,3,251.35,30,0.1,14.37300632328152
C048,2021-10-30,7,627.75,30,0.23333333333333334,22.293915150615774
C048,2021-10-31,4,339.25,30,0.13333333333333333,9.116539380689794
C048,2021-11-01,4,1704.88,30,0.13333333333333333,14.064375309614192
C048,2021-11-02,6,891.9499999999999,30,0.2,18.589363571658495
C048,2021-11-03,1,59.72,30,0.03333333333333333,11.478638430034055
C048,2021-11-04,2,138.93,30,0.06666666666666667,8.754264635734074
C048,2021-11-05,6,771.8900000000001,30,0.2,23.498885552281102
C048,2021-11-06,3,264.07,30,0.1,5.0
C048,2021-11-07,10,1866.43,30,0.3333333333333333,24.44640108782408
C048,2021-11-08,4,196.70999999999998,30,0.13333333333333333,17.423872613030635
C048,2021-11-09,5,1791.3700000000001,30,0.16666666666666666,13.897190576437865
C048,2021-11-10,8,710.77,30,0.26666666666666666,27.277263604430303
C048,2021-11-11,1,45.48,30,0.03333333333333333,6.7993687193897685
C048,2021-11-12,7,536.56,30,0.23333333333333334,22.035120391267043
C048,2021-11-13,5,978.98,30,0.16666666666666666,17.253718240264153
C048,2021-11-14,10,1134.37,30,0.3333333333333333,20.312172558397048
C048,2021-11-15,4,1212.78,30,0.13333333333333333,16.454692846271488
C048,2021-11-16,4,716.04,30,0.13333333333333333,12.410878281365381
C048,2021-11-17,4,354.57000000000005,30,0.13333333333333333,19.27325086443318
C048,2021-11-18,5,1419.18,30,0.16666666666666666,5.417566554946058
C048,2021-11-19,5,1173.73,30,0.16666666666666666,15.664795217283142
C048,2021-11-20,5,946.16,30,0.16666666666666666,16.55603900637647
C048,2021-11-21,1,52.66,30,0.03333333333333333,7.958617202899614
C048,2021-11-22,4,373.27,30,0.13333333333333333,8.221085421797206
C048,2021-11-23,7,2177.79,30,0.23333333333333334,22.29575578980065
C048,2021-11-24,4,209.66000000000003,30,0.13333333333333333,8.175740250741232
C048,2021-11-25,4,1065.51,30,0.13333333333333333,9.275414785598509
C048,2021-11-26,3,885.6899999999999,30,0.1,12.667328029187523
C048,2021-11-27,7,935.81,30,0.23333333333333334,22.983415128260987
C048,2021-11-28,3,551.39,30,0.1,19.71188104867412
C048,2021-11-29,4,725.39,30,0.13333333333333333,16.676829322542382
C048,2021-11-30,7,794.87,30,0.23333333333333334,15.525414209735096
C048,2021-12-01,4,611.4100000000001,30,0.13333333333333333,15.121522969716938
C048,2021-12-02,6,1221.83,30,0.2,16.920288966019253
C048,2021-12-03,6,696.37,30,0.2,8.174972493810968
C048,2021-12-04,4,558.69,30,0.13333333333333333,22.022582809947167
C048,2021-12-05,4,604.96,30,0.13333333333333333,20.213253487128494
C048,2021-12-06,3,414.96000000000004,30,0.1,15.163647316426063
C048,2021-12-07,3,302.62,30,0.1,18.65711638139539
C048,2021-12-09,3,469.38,30,0.1,17.672418868499204
C048,2021-12-10,3,1061.6100000000001,30,0.1,10.152547896107496
C048,2021-12-11,3,177.24,30,0.1,15.351162208090265
C048,2021-12-12,4,408.53,30,0.13333333333333333,15.22783057984283
C048,2021-12-13,3,413.66,30,0.1,6.416518373640646
C048,2021-12-14,3,268.34000000000003,30,0.1,22.810253638178416
C048,2021-12-15,2,150.45,30,0.06666666666666667,9.43520059938754
C048,2021-12-16,2,391.36,30,0.06666666666666667,14.962320814011608
C048,2021-12-17,3,169.13000000000002,30,0.1,12.534634834590399
C048,2021-12-18,7,538.02,30,0.23333333333333334,11.395165339493577
C048,2021-12-20,4,351.03000000000003,30,0.13333333333333333,20.521986079937367
C048,2021-12-21,4,191.17000000000002,30,0.13333333333333333,9.97775435748196
C048,2021-12-22,4,320.21999999999997,30,0.13333333333333333,21.2986297287497
C048,2021-12-23,2,98.58,30,0.06666666666666667,5.0
C048,2021-12-24,2,446.7,30,0.06666666666666667,9.42571080960461
C048,2021-12-25,5,370.7,30,0.16666666666666666,11.643368505836563
C048,2021-12-26,3,789.85,30,0.1,15.61991852929394
C048,2021-12-27,8,591.71,30,0.26666666666666666,25.46832648330701
C048,2021-12-28,6,1378.69,30,0.2,21.87366434635446
C048,2021-12-29,5,826.68,30,0.16666666666666666,23.26888086654062
C048,2021-12-30,3,473.31,30,0.1,11.382822357289058
C048,2021-12-31,5,329.62,30,0.16666666666666666,9.981457900860656
C048,2022-01-01,8,1829.71,30,0.26666666666666666,24.162746780766327
C048,2022-01-02,8,1329.42,30,0.26666666666666666,18.463349614956773
C048,2022-01-03,1,944.83,30,0.03333333333333333,6.821142895296035
C048,2022-01-04,1,54.14,30,0.03333333333333333,5.0
C048,2022-01-05,11,1930.33,30,0.36666666666666664,20.807536006933212
C048,2022-01-06,4,440.71,30,0.13333333333333333,17.24829672810509
C048,2022-01-07,4,414.88,30,0.13333333333333333,16.447483892932937
C048,2022-01-08,5,431.25,30,0.16666666666666666,17.71360854178324
C048,2022-01-09,7,1765.15,30,0.23333333333333334,17.378553280040947
C048,2022-01-10,4,428.52,30,0.13333333333333333,19.412961112980366
C048,2022-01-11,2,114.21000000000001,30,0.06666666666666667,8.281807741480904
C048,2022-01-12,6,1246.72,30,0.2,10.7972436772903
C048,2022-01-13,3,211.37,30,0.1,18.59033059365668
C048,2022-01-14,6,738.27,30,0.2,19.45672773964956
C048,2022-01-15,4,630.62,30,0.13333333333333333,16.640171989721
C048,2022-01-16,7,587.17,30,0.23333333333333334,17.904556838848293
C048,2022-01-17,1,66.67,30,0.03333333333333333,6.7870322617147
C048,2022-01-18,2,144.26,30,0.06666666666666667,12.02108851981348
C048,2022-01-19,6,439.09,30,0.2,15.767099434805319
C048,2022-01-20,6,1144.64,30,0.2,17.47512939185697
C048,2022-01-21,6,1123.93,30,0.2,12.571150093455762
C048,2022-01-22,6,659.19,30,0.2,11.012263278795148
C048,2022-01-23,3,1011.41,30,0.1,12.104276156010721
C048,2022-01-24,6,381.14,30,0.2,13.977930738527471
C048,2022-01-25,6,1204.9,30,0.2,25.207718927008198
C048,2022-01-26,5,1452.3,30,0.16666666666666666,8.710887917786284
C048,2022-01-27,1,117.97,30,0.03333333333333333,5.025675919442387
C048,2022-01-28,5,1114.35,30,0.16666666666666666,5.0
C048,2022-01-29,6,1738.33,30,0.2,8.947060882539915
C048,2022-01-30,6,702.59,30,0.2,14.82393373886112
C048,2022-01-31,3,433.16,30,0.1,9.67012667505919
C048,2022-02-01,6,1574.81,30,0.2,14.62874725142978
C048,2022-02-02,5,972.1300000000001,30,0.16666666666666666,7.175960756257239
C048,2022-02-03,3,549.78,30,0.1,9.679547200382324
C048,2022-02-04,5,660.66,30,0.16666666666666666,10.778654370868228
C048,2022-02-05,5,504.92,30,0.16666666666666666,20.0564784812457
C048,2022-02-06,9,2027.08,30,0.3,26.006968055945926
C048,2022-02-07,6,625.77,30,0.2,26.392293881608055
C048,2022-02-08,4,208.39,30,0.13333333333333333,17.616437958592467
C048,2022-02-09,3,356.41999999999996,30,0.1,7.774633786082447
C048,2022-02-10,3,335.1,30,0.1,22.4190003223874
C048,2022-02-11,3,312.88,30,0.1,17.628731044455385
C048,2022-02-12,11,940.59,30,0.36666666666666664,18.659135468400322
C048,2022-02-13,3,237.25,30,0.1,21.98155197485593
C048,2022-02-14,8,1471.69,30,0.26666666666666666,21.778354085807532
C048,2022-02-15,5,931.9300000000001,30,0.16666666666666666,9.392655279201701
C048,2022-02-16,6,276.87,30,0.2,20.159123947169018
C048,2022-02-17,5,526.59,30,0.16666666666666666,18.281881278897973
C048,2022-02-18,3,189.65,30,0.1,28.684332192175447
C048,2022-02-19,12,1845.02,30,0.4,33.577005496760634
C048,2022-02-20,5,205.96,30,0.16666666666666666,21.434317624973335
C048,2022-02-21,3,164.87,30,0.1,5.584962089786794
C048,2022-02-22,5,495.38,30,0.16666666666666666,19.310025551278958
C048,2022-02-23,7,2347.56,30,0.23333333333333334,19.252909994729176
C048,2022-02-24,2,82.75,30,0.06666666666666667,11.161437596610517
C048,2022-02-25,7,814.64,30,0.23333333333333334,7.064535430777083
C048,2022-02-26,4,227.56,30,0.13333333333333333,15.809955369838342
C048,2022-02-27,5,1027.07,30,0.16666666666666666,18.350912726290492
C048,2022-02-28,2,312.9,30,0.06666666666666667,16.372237034319543
C048,2022-03-01,3,1491.23,30,0.1,13.254210468254238
C048,2022-03-02,3,129.88,30,0.1,29.392226391993876
C048,2022-03-03,1,64.38,30,0.03333333333333333,16.049372428909173
C048,2022-03-04,2,202.16,30,0.06666666666666667,14.179663365315932
C048,2022-03-05,7,1127.74,30,0.23333333333333334,13.566710195971279
C048,2022-03-06,8,1639.47,30,0.26666666666666666,21.30421648788244
C048,2022-03-07,1,49.85,30,0.03333333333333333,11.99945866353241
C048,2022-03-08,3,998.81,30,0.1,14.608426217085285
C048,2022-03-09,5,1061.05,30,0.16666666666666666,5.0
C048,2022-03-10,9,565.6,30,0.3,7.949790268156824
C048,2022-03-11,8,1999.6100000000001,30,0.26666666666666666,17.89498826505831
C048,2022-03-12,4,301.41,30,0.13333333333333333,12.404280355770256
C048,2022-03-13,9,584.21,30,0.3,17.19844007284535
C048,2022-03-14,1,38.94,30,0.03333333333333333,10.314935011458957
C048,2022-03-15,3,157.88,30,0.1,5.0
C048,2022-03-16,4,1526.25,30,0.13333333333333333,19.550375420994218
C048,2022-03-17,5,617.57,30,0.16666666666666666,20.265571961984065
C048,2022-03-18,5,1590.55,30,0.16666666666666666,13.681456935297064
C048,2022-03-19,3,336.81,30,0.1,5.07927953285867
C048,2022-03-20,5,1556.91,30,0.16666666666666666,12.103444450008578
C048,2022-03-21,8,1982.9999999999998,30,0.26666666666666666,14.854423966757388
C048,2022-03-22,6,929.5500000000001,30,0.2,14.904892641746507
C048,2022-03-23,9,716.2,30,0.3,23.709232976574278
C048,2022-03-24,5,347.21000000000004,30,0.16666666666666666,15.884326226784758
C048,2022-03-25,7,450.32,30,0.23333333333333334,12.823259182036285
C048,2022-03-26,12,1357.1599999999999,30,0.4,11.321592043865067
C048,2022-03-27,8,1347.0500000000002,30,0.26666666666666666,14.3182409738616
C048,2022-03-28,9,948.15,30,0.3,13.99196128994535
C048,2022-03-29,4,746.59,30,0.13333333333333333,21.61450130731849
C048,2022-03-30,7,1734.63,30,0.23333333333333334,23.580179328676607
C048,2022-03-31,5,322.14,30,0.16666666666666666,17.619660717809957
C048,2022-04-01,6,586.3,30,0.2,18.014028229954363
C048,2022-04-02,10,1419.8600000000001,30,0.3333333333333333,25.62418630480962
C048,2022-04-03,5,913.83,30,0.16666666666666666,13.81605940216117
C048,2022-04-04,2,80.11,30,0.06666666666666667,6.285424538734986
C048,2022-04-05,6,834.47,30,0.2,22.90061403536081
C048,2022-04-06,6,796.24,30,0.2,15.843960613250513
C048,2022-04-07,10,2069.04,30,0.3333333333333333,17.01184857215227
C048,2022-04-08,9,992.77,30,0.3,23.083572003297732
C048,2022-04-09,5,527.61,30,0.16666666666666666,15.361783551335037
C048,2022-04-10,5,480.84999999999997,30,0.16666666666666666,22.236722274729463
C048,2022-04-11,5,903.48,30,0.16666666666666666,20.871097769231007
C048,2022-04-12,5,227.13,30,0.16666666666666666,15.35655245594472
C048,2022-04-13,4,365.4,30,0.13333333333333333,22.05487282440099
C048,2022-04-14,4,1433.0900000000001,30,0.13333333333333333,15.065817045562602
C048,2022-04-15,5,196.48,30,0.16666666666666666,10.708388198339772
C048,2022-04-16,7,397.0,30,0.23333333333333334,29.05408264170112
C048,2022-04-17,3,119.99000000000001,30,0.1,20.054458092210673
C048,2022-04-18,7,391.1,30,0.23333333333333334,5.677400100506709
C048,2022-04-19,6,415.77,30,0.2,14.750137243694304
C048,2022-04-20,7,353.27,30,0.23333333333333334,22.430848031699735
C048,2022-04-21,5,1035.59,30,0.16666666666666666,8.89431486780607
C048,2022-04-22,7,611.54,30,0.23333333333333334,11.130577382311412
C048,2022-04-23,7,853.3199999999999,30,0.23333333333333334,15.017379313906199
C048,2022-04-24,8,1112.3,30,0.26666666666666666,18.017654969785337
C048,2022-04-25,9,1289.62,30,0.3,21.414324828869322
C048,2022-04-26,3,137.41,30,0.1,17.83875126691035
C048,2022-04-27,3,134.2,30,0.1,16.200531844536272
C048,2022-04-28,2,103.22999999999999,30,0.06666666666666667,22.161206305922533
C048,2022-04-29,1,54.26,30,0.03333333333333333,14.376025698516871
C048,2022-04-30,7,1330.14,30,0.23333333333333334,16.746705998104837
C048,2022-05-01,5,487.59000000000003,30,0.16666666666666666,18.981068026869124
C048,2022-05-02,6,481.84,30,0.2,22.317982978916596
C048,2022-05-03,5,1226.8300000000002,30,0.16666666666666666,13.586934080550755
C048,2022-05-04,8,407.82,30,0.26666666666666666,18.11897183307887
C048,2022-05-05,4,602.06,30,0.13333333333333333,10.48114148376823
C048,2022-05-06,5,1250.54,30,0.16666666666666666,22.392043993229695
C048,2022-05-07,6,609.1899999999999,30,0.2,5.238158106881794
C048,2022-05-08,8,3446.63,30,0.26666666666666666,10.303118630789358
C048,2022-05-09,5,965.6899999999999,30,0.16666666666666666,17.51679414795742
C048,2022-05-10,4,874.02,30,0.13333333333333333,13.064464624704057
C048,2022-05-11,5,426.69,30,0.16666666666666666,19.3731572834087
C048,2022-05-12,7,611.73,30,0.23333333333333334,15.57040163195467
C048,2022-05-13,6,520.0699999999999,30,0.2,12.57678006542101
C048,2022-05-14,7,569.24,30,0.23333333333333334,28.973747754604865
C048,2022-05-15,6,463.03000000000003,30,0.2,16.18966094809326
C048,2022-05-16,5,449.7,30,0.16666666666666666,20.34698700162226
C048,2022-05-17,7,377.04999999999995,30,0.23333333333333334,28.977983444650157
C048,2022-05-18,3,1224.56,30,0.1,11.582635656070627
C048,2022-05-19,6,1149.05,30,0.2,22.911573110178875
C048,2022-05-20,6,1402.9,30,0.2,17.398050070639368
C048,2022-05-21,4,747.73,30,0.13333333333333333,5.201488856471094
C048,2022-05-22,3,230.3,30,0.1,7.873181203307877
C048,2022-05-23,4,1221.27,30,0.13333333333333333,6.40001043022264
C048,2022-05-24,3,428.86,30,0.1,19.021674742909468
C048,2022-05-25,7,1172.6000000000001,30,0.23333333333333334,20.59365143725722
C048,2022-05-26,4,396.31,30,0.13333333333333333,14.022368542610039
C048,2022-05-27,5,571.5,30,0.16666666666666666,6.690808130420354
C048,2022-05-28,11,2264.92,30,0.36666666666666664,18.469148273548175
C048,2022-05-29,9,1794.8400000000001,30,0.3,22.290901337890183
C048,2022-05-30,3,375.37,30,0.1,15.984771993101155
C048,2022-05-31,9,643.49,30,0.3,23.084455322093376
C048,2022-06-01,2,106.69,30,0.06666666666666667,5.0
C048,2022-06-02,5,532.5699999999999,30,0.16666666666666666,20.375276234183602
C048,2022-06-03,8,1025.67,30,0.26666666666666666,23.36408474787104
C048,2022-06-04,9,1469.19,30,0.3,30.82074581008959
C048,2022-06-05,6,426.82,30,0.2,15.826890470533039
C048,2022-06-06,3,175.12,30,0.1,15.439990143143191
C048,2022-06-07,5,242.56,30,0.16666666666666666,11.704968766314416
C048,2022-06-08,6,356.32,30,0.2,18.51943559271801
C048,2022-06-09,7,707.52,30,0.23333333333333334,10.447496838522575
C048,2022-06-10,8,1308.53,30,0.26666666666666666,18.344451216266975
C048,2022-06-11,7,483.18,30,0.23333333333333334,27.298501173447242
C048,2022-06-12,9,1577.62,30,0.3,15.47812384418744
C048,2022-06-13,2,1054.05,30,0.06666666666666667,20.369643498110253
C048,2022-06-14,8,1722.9,30,0.26666666666666666,14.259214078668874
C048,2022-06-15,6,1327.84,30,0.2,16.547850123022563
C048,2022-06-16,3,999.38,30,0.1,13.523790330004738
C048,2022-06-17,8,1099.78,30,0.26666666666666666,14.614052420856014
C048,2022-06-18,8,816.1700000000001,30,0.26666666666666666,23.502578132356266
C048,2022-06-19,2,138.45999999999998,30,0.06666666666666667,12.258785968218836
C048,2022-06-20,8,1775.37,30,0.26666666666666666,24.195106599307817
C048,2022-06-21,5,1156.19,30,0.16666666666666666,19.29572427187164
C048,2022-06-22,7,650.29,30,0.23333333333333334,6.52187955670301
C048,2022-06-23,3,148.76,30,0.1,18.73639841262981
C048,2022-06-24,6,1008.63,30,0.2,16.987306587320706
C048,2022-06-25,7,672.02,30,0.23333333333333334,20.446289739827986
C048,2022-06-26,10,1528.3,30,0.3333333333333333,27.46156434378741
C048,2022-06-27,10,1111.42,30,0.3333333333333333,25.481937742203826
C048,2022-06-28,2,237.62,30,0.06666666666666667,17.63021774694964
C048,2022-06-29,3,226.38,30,0.1,11.25760931677933
C048,2022-06-30,5,363.5,30,0.16666666666666666,21.298333054460333
C048,2022-07-01,8,1548.25,30,0.26666666666666666,14.501654814285597
C048,2022-07-02,5,280.85,30,0.16666666666666666,10.828099355131634
C048,2022-07-03,5,1590.5300000000002,30,0.16666666666666666,15.807159958684776
C048,2022-07-04,3,129.16,30,0.1,25.764360664869407
C048,2022-07-05,4,318.02,30,0.13333333333333333,15.414059669831577
C048,2022-07-06,3,247.34,30,0.1,23.889676634133643
C048,2022-07-07,7,2606.16,30,0.23333333333333334,16.773843986478887
C048,2022-07-08,4,335.39,30,0.13333333333333333,5.0
C048,2022-07-09,5,476.02,30,0.16666666666666666,27.866092678633645
C048,2022-07-10,8,739.7900000000001,30,0.26666666666666666,14.19434069884671
C048,2022-07-11,4,558.1800000000001,30,0.13333333333333333,14.599165872905015
C048,2022-07-12,2,122.75999999999999,30,0.06666666666666667,10.538443938480025
C048,2022-07-13,1,41.3,30,0.03333333333333333,5.0
C048,2022-07-14,3,764.13,30,0.1,23.949033051404452
C048,2022-07-15,8,1359.72,30,0.26666666666666666,20.857012751457845
C048,2022-07-16,4,447.78999999999996,30,0.13333333333333333,19.416689648330838
C048,2022-07-17,4,421.02,30,0.13333333333333333,5.0
C048,2022-07-18,3,334.88,30,0.1,7.390240254455392
C048,2022-07-19,3,247.0,30,0.1,5.0
C048,2022-07-20,5,468.25,30,0.16666666666666666,7.844389644299502
C048,2022-07-21,4,435.58000000000004,30,0.13333333333333333,10.048212370327551
C048,2022-07-22,5,1435.48,30,0.16666666666666666,24.783490325330643
C048,2022-07-23,6,1065.76,30,0.2,16.572861574311105
C048,2022-07-24,5,993.98,30,0.16666666666666666,12.67052473569258
C048,2022-07-25,4,607.67,30,0.13333333333333333,16.544558095692377
C048,2022-07-26,8,857.97,30,0.26666666666666666,18.340474758354077
C048,2022-07-27,3,176.48,30,0.1,6.128265866893156
C048,2022-07-28,5,1407.48,30,0.16666666666666666,9.224576393514642
C048,2022-07-29,9,1930.35,30,0.3,14.438254438488148
C048,2022-07-30,5,1663.67,30,0.16666666666666666,11.429488542781733
C048,2022-07-31,5,408.35,30,0.16666666666666666,11.577941317029946
C048,2022-08-01,11,1889.49,30,0.36666666666666664,33.09306217038824
C048,2022-08-02,1,113.72,30,0.03333333333333333,5.0
C048,2022-08-03,7,2084.87,30,0.23333333333333334,20.108717545948583
C048,2022-08-04,7,644.59,30,0.23333333333333334,14.941179344647749
C048,2022-08-05,7,2513.63,30,0.23333333333333334,16.909455980924065
C048,2022-08-06,5,425.95000000000005,30,0.16666666666666666,17.097488813678297
C048,2022-08-07,10,654.14,30,0.3333333333333333,25.231974620086362
C048,2022-08-08,2,333.25,30,0.06666666666666667,12.476573740094826
C048,2022-08-09,5,789.2,30,0.16666666666666666,19.448927441330415
C048,2022-08-10,2,571.17,30,0.06666666666666667,5.0
C048,2022-08-11,4,317.18,30,0.13333333333333333,18.623828017331814
C048,2022-08-12,5,1709.68,30,0.16666666666666666,17.29718575764957
C048,2022-08-13,10,1986.69,30,0.3333333333333333,24.198536839256096
C048,2022-08-14,12,2624.89,30,0.4,16.74261733912099
C048,2022-08-15,4,209.79,30,0.13333333333333333,12.992541097649475
C048,2022-08-16,3,277.09000000000003,30,0.1,16.403243240121544
C048,2022-08-17,11,1003.4399999999999,30,0.36666666666666664,24.89070192617814
C048,2022-08-18,8,1072.68,30,0.26666666666666666,24.138523024372752
C048,2022-08-19,4,394.42,30,0.13333333333333333,12.358517924382758
C048,2022-08-20,5,559.67,30,0.16666666666666666,15.915530137744899
C048,2022-08-21,7,3229.84,30,0.23333333333333334,13.291096877587854
C048,2022-08-22,3,151.77,30,0.1,11.398191920384535
C048,2022-08-23,6,1458.97,30,0.2,12.200095999082428
C048,2022-08-24,3,169.65,30,0.1,15.025114718279287
C048,2022-08-25,7,865.95,30,0.23333333333333334,18.77551741990125
C048,2022-08-26,10,2145.84,30,0.3333333333333333,12.602163486976055
C048,2022-08-27,11,2555.0699999999997,30,0.36666666666666664,17.711752847607517
C048,2022-08-28,8,2279.21,30,0.26666666666666666,21.136369210874477
C048,2022-08-29,4,263.79,30,0.13333333333333333,8.487270105767008
