date,day_of_week,dow,month,year,week_of_year,is_weekend,weekly_factor,seasonal_factor,trend,temperature,rain,holiday,promotion,local_event,tourism_season,festival_week,economic_slowdown,base_orders,total_orders,online_orders,dine_in_orders,orders_lag_1,orders_lag_7,orders_lag_14,orders_lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_14,momentum_1_7,momentum_7_14
2021-10-04,Monday,0,10,2021,40,0,1.0,0.8003129157688871,1.1799897295446764,13.391950141688666,1,0,0,0,0,0,0,141.65415315438608,144,72,72,205.0,137.0,153.0,193.0,154.85714285714286,157.78571428571428,166.56666666666666,24.66055265282678,22.645014976736306,68.0,-16.0
2021-10-05,Tuesday,1,10,2021,40,0,1.0,0.8005350053783689,1.1800753166723723,6.458514590316462,1,0,0,0,0,0,0,141.7037399968797,140,70,70,144.0,153.0,150.0,207.0,155.85714285714286,157.14285714285714,164.93333333333334,23.947362912775503,22.917434219578297,-9.0,3.0
2021-10-06,Wednesday,2,10,2021,40,0,1.0,0.8008162007705641,1.1801609038000684,14.9688288982961,0,0,0,0,0,0,0,141.7637956918689,157,54,103,140.0,141.0,127.0,171.0,154.0,156.42857142857142,162.7,24.698178070456624,23.30966879517092,-1.0,14.0
2021-10-07,Thursday,3,10,2021,40,0,1.0,0.8011564186212096,1.1802464909277646,7.355958727116874,0,0,0,1,0,0,0,141.83430776429066,179,62,117,157.0,131.0,151.0,164.0,156.28571428571428,158.57142857142858,162.23333333333332,24.02577980499448,21.721008213296813,26.0,-20.0
2021-10-08,Friday,4,10,2021,40,0,1.0,0.8015555581164135,1.1803320780554605,11.992953682645826,0,0,0,0,0,0,0,141.91526063826765,149,52,97,179.0,155.0,173.0,153.0,163.14285714285714,160.57142857142858,162.73333333333332,22.401105414901114,22.2527933794103,24.0,-18.0
2021-10-09,Saturday,5,10,2021,40,1,1.25,0.8020135009825293,1.1804176651831564,9.114819621879516,0,0,0,0,0,0,0,177.50829455159368,179,62,117,149.0,162.0,178.0,158.0,162.28571428571428,158.85714285714286,162.6,22.874398248655265,22.145870053792663,-13.0,-16.0
2021-10-10,Sunday,6,10,2021,40,1,1.25,0.8025301115212027,1.1805032523108523,11.936067869307166,1,0,0,0,0,0,0,177.63551376153205,205,102,103,179.0,205.0,193.0,160.0,164.71428571428572,158.92857142857142,163.3,23.725614046948305,22.21387053072819,-26.0,12.0
2021-10-11,Monday,0,10,2021,41,0,1.0,0.8031052366495816,1.1805888394385484,8.5229198261365,0,0,0,0,0,0,0,142.22056189247257,164,57,107,205.0,144.0,137.0,244.0,164.71428571428572,159.78571428571428,164.8,23.725614046948305,23.804261323191046,61.0,7.0
2021-10-12,Tuesday,1,10,2021,41,0,1.0,0.8037387059456781,1.1806744265662443,9.698556579067024,0,0,0,0,0,0,0,142.3430603627263,156,54,102,164.0,140.0,153.0,222.0,167.57142857142858,161.71428571428572,162.13333333333333,21.953413879220953,22.892486410738563,24.0,-13.0
2021-10-13,Wednesday,2,10,2021,41,0,1.0,0.8044303316988686,1.1807600136939405,10.344274111130597,0,0,0,0,0,0,0,142.47587542088658,154,53,101,156.0,157.0,141.0,154.0,169.85714285714286,161.92857142857142,159.93333333333334,19.27371760912206,22.818562908008236,-1.0,16.0
2021-10-14,Thursday,3,10,2021,41,0,1.0,0.8051799089655158,1.1808456008216364,7.252433080931375,1,0,0,0,0,0,0,142.61897300578426,134,67,67,154.0,179.0,131.0,128.0,169.42857142857142,162.85714285714286,159.93333333333334,19.637185328326424,22.156288021711056,-25.0,48.0
2021-10-15,Friday,4,10,2021,41,0,1.0,0.8059872156296986,1.1809311879493325,12.521833817745309,0,0,0,0,0,0,0,142.7723160038332,142,49,93,134.0,149.0,155.0,174.0,163.0,163.07142857142858,160.13333333333333,23.05066882616037,21.836681509345176,-15.0,-6.0
2021-10-16,Saturday,5,10,2021,41,1,1.25,0.806852012469029,1.1810167750770284,8.802959924036694,0,0,0,0,0,0,0,178.6698303244843,188,65,123,142.0,179.0,162.0,170.0,162.0,162.14285714285714,159.06666666666666,23.895606290696783,22.473427532418402,-37.0,17.0
2021-10-17,Sunday,6,10,2021,41,1,1.25,0.8077740432255398,1.1811023622047243,9.702902415256936,0,0,0,1,0,0,0,178.8869682340024,230,80,150,188.0,205.0,205.0,151.0,163.28571428571428,164.0,159.66666666666666,25.170844812429653,23.511044867660623,-17.0,0.0
2021-10-18,Monday,0,10,2021,42,0,1.0,0.8087530346816189,1.1811879493324204,7.454603610255404,1,0,0,0,0,0,0,143.293400782793,157,78,79,230.0,164.0,144.0,159.0,166.85714285714286,165.78571428571428,162.3,32.718132441754385,27.479162934927974,66.0,20.0
2021-10-19,Tuesday,1,10,2021,42,0,1.0,0.8097886967409693,1.1812735364601163,2.802433860662532,1,0,1,0,0,0,0,143.48729363769502,174,95,79,157.0,156.0,140.0,180.0,165.85714285714286,166.71428571428572,162.23333333333332,32.926324683189996,26.8998958288749,1.0,16.0
2021-10-20,Wednesday,2,10,2021,42,0,1.0,0.8108807225145714,1.1813591235878125,9.970952837928063,0,1,1,0,0,0,0,143.69120095260993,212,84,128,174.0,154.0,157.0,153.0,168.42857142857142,169.14285714285714,162.03333333333333,32.73050128375221,25.81549070692809,20.0,-3.0
2021-10-21,Thursday,3,10,2021,42,0,1.0,0.812028788411621,1.1814447107155084,17.839285685419796,0,0,0,0,0,0,0,143.90506755264485,142,49,93,212.0,134.0,179.0,150.0,176.71428571428572,173.07142857142858,164.0,35.67779087758598,27.924249967790967,78.0,-45.0
2021-10-22,Friday,4,10,2021,42,0,1.0,0.813232554235415,1.1815302978432043,13.01544057546482,0,0,0,0,0,0,0,144.12883530323396,159,55,104,142.0,142.0,149.0,127.0,177.85714285714286,170.42857142857142,163.73333333333332,34.17810493785243,29.04827357696375,0.0,-7.0
2021-10-23,Saturday,5,10,2021,42,1,1.25,0.8144916632841607,1.1816158849709004,10.66680202500485,0,0,0,0,0,0,0,180.45305390867512,194,67,127,159.0,188.0,179.0,151.0,180.28571428571428,171.14285714285714,164.8,31.72125620523393,28.600315067809237,-29.0,9.0
2021-10-24,Sunday,6,10,2021,42,1,1.25,0.815805742456673,1.1817014720985963,10.00161463520885,0,0,1,0,0,0,0,180.75728377641352,215,85,130,194.0,230.0,205.0,173.0,181.14285714285714,172.21428571428572,166.23333333333332,32.04386873973742,29.19214481125453,-36.0,25.0
2021-10-25,Monday,0,10,2021,43,0,1.0,0.8171744023629333,1.1817870592262922,10.926117796582805,1,0,0,0,0,0,0,144.85892007652407,152,76,76,215.0,157.0,164.0,178.0,179.0,172.92857142857142,167.63333333333333,28.542366171476797,30.16228997048589,58.0,-7.0
2021-10-26,Tuesday,1,10,2021,43,0,1.0,0.8185972374394728,1.1818726463539884,12.57121921749927,0,0,0,0,0,0,0,145.12165249659807,152,53,99,152.0,174.0,156.0,193.0,178.28571428571428,172.07142857142858,166.76666666666668,29.23875445200698,30.602826128201016,-22.0,18.0
2021-10-27,Wednesday,2,10,2021,43,0,1.0,0.8200738260695513,1.1819582334816845,7.461252857551032,1,0,0,1,0,0,0,145.39395161785993,164,82,82,152.0,212.0,154.0,137.0,175.14285714285714,171.78571428571428,165.4,30.910777901505245,30.78255892653938,-60.0,58.0
2021-10-28,Thursday,3,10,2021,43,0,1.0,0.8216037307080902,1.1820438206093804,14.42315161941113,0,0,0,0,0,0,0,145.67574193096672,152,53,99,164.0,142.0,134.0,153.0,168.28571428571428,172.5,166.3,26.361046297610294,30.452358756688955,22.0,8.0
2021-10-29,Friday,4,10,2021,43,0,1.0,0.8231864980113273,1.1821294077370763,13.305468846890095,1,0,0,0,0,0,0,145.96694510269322,157,78,79,152.0,159.0,142.0,141.0,169.71428571428572,173.78571428571428,166.26666666666668,24.931334271783786,29.049503031438686,-7.0,17.0
2021-10-30,Saturday,5,10,2021,43,1,1.25,0.8248216589711513,1.1822149948647724,13.395640125681371,1,0,0,0,0,0,0,182.8343499984249,188,94,94,157.0,194.0,188.0,131.0,169.42857142857142,174.85714285714286,166.8,25.085567848579917,28.04627259714466,-37.0,6.0
2021-10-31,Sunday,6,10,2021,43,1,1.25,0.8265087290540806,1.1823005819924683,12.64086366913321,0,0,0,0,0,0,0,183.22157838421776,156,54,102,188.0,215.0,230.0,155.0,168.57142857142858,174.85714285714286,168.7,24.192678939830248,28.04627259714466,-27.0,-15.0
2021-11-01,Monday,0,11,2021,44,0,1.0,0.8282472083448393,1.1823861691201645,11.47121039032394,0,0,0,1,0,0,0,146.89620656389877,152,53,99,156.0,152.0,157.0,162.0,160.14285714285714,169.57142857142858,168.73333333333332,13.018302134924452,23.45114163438477,4.0,-5.0
2021-11-02,Tuesday,1,11,2021,44,0,1.0,0.8300365816944945,1.1824717562478604,13.520412792625182,0,0,0,0,0,0,0,147.22422217593893,135,47,88,152.0,152.0,174.0,205.0,160.14285714285714,169.21428571428572,168.4,13.018302134924452,23.694136150364674,0.0,-22.0
2021-11-03,Wednesday,2,11,2021,44,0,1.0,0.8318763188731043,1.1825573433755563,13.369258344879352,0,0,0,0,0,0,0,147.5612174495423,146,51,95,135.0,164.0,212.0,144.0,157.71428571428572,166.42857142857142,166.06666666666666,16.02824887206176,25.324704526224664,-29.0,-48.0
2021-11-04,Thursday,3,11,2021,44,0,1.0,0.8337658747268384,1.1826429305032522,10.62617160351885,0,0,0,0,0,0,0,147.90709761608335,136,47,89,146.0,152.0,142.0,140.0,155.14285714285714,161.71428571428572,166.13333333333333,16.29344010564303,22.130482185396627,-6.0,10.0
2021-11-05,Friday,4,11,2021,44,0,1.0,0.835704689339517,1.1827285176309483,10.064429148285152,0,0,1,0,0,0,0,148.26176525996388,180,72,108,136.0,157.0,159.0,157.0,152.85714285714286,161.28571428571428,166.0,17.855237993639548,22.59485500124724,-21.0,-2.0
2021-11-06,Saturday,5,11,2021,44,1,1.25,0.8376921881985278,1.1828141047586442,12.190178295712348,1,0,0,0,0,0,0,185.7814004338784,204,102,102,180.0,188.0,194.0,179.0,156.14285714285714,162.78571428571428,166.76666666666668,20.643227876057654,23.12234540747921,-8.0,-6.0
2021-11-07,Sunday,6,11,2021,44,1,1.25,0.8397277823650646,1.1828996918863404,16.633449572738794,0,0,0,1,0,0,0,186.24632531775652,244,85,159,204.0,156.0,215.0,149.0,158.42857142857142,163.5,167.6,25.151919362526492,24.285956689157036,48.0,-59.0
2021-11-08,Monday,0,11,2021,45,0,1.0,0.8418108686486445,1.1829852790140365,8.373222205470523,1,0,0,0,0,0,0,149.37747979880476,154,77,77,244.0,152.0,152.0,179.0,171.0,165.57142857142858,170.76666666666668,40.837074658533744,29.65886632439404,92.0,0.0
2021-11-09,Tuesday,1,11,2021,45,0,1.0,0.8439408297858448,1.1830708661417322,7.794465692034919,0,0,0,1,0,0,0,149.76627127006674,196,68,128,154.0,135.0,152.0,205.0,171.28571428571428,165.71428571428572,169.93333333333334,40.68871377386389,29.59321276506093,19.0,-17.0
2021-11-10,Wednesday,2,11,2021,45,0,1.0,0.8461170346232123,1.1831564532694283,12.80013425487017,1,0,0,0,0,0,0,150.1633244603469,142,71,71,196.0,146.0,164.0,164.0,180.0,168.85714285714286,169.63333333333333,38.07011076071791,30.35142156816911,50.0,-18.0
2021-11-11,Thursday,3,11,2021,45,0,1.0,0.8483388383042875,1.1832420403971242,12.56960502078243,0,0,0,0,0,0,0,150.56852669749367,148,51,97,142.0,136.0,152.0,156.0,179.42857142857142,167.28571428571428,168.9,38.69046886446812,31.180439063934088,6.0,-16.0
2021-11-12,Friday,4,11,2021,45,0,1.0,0.850605582460689,1.1833276275248203,13.050304116145671,1,0,0,0,0,0,0,150.98176287788624,133,66,67,148.0,180.0,157.0,154.0,181.14285714285714,167.0,168.63333333333333,36.65800763557017,31.34915039947904,-32.0,23.0
2021-11-13,Saturday,5,11,2021,45,1,1.25,0.8529165954072029,1.1834132146525165,13.377689364085642,0,0,0,0,0,0,0,189.25364437524703,207,72,135,133.0,204.0,188.0,134.0,174.42857142857142,165.28571428571428,167.93333333333334,40.95467878381795,32.57046460883061,-71.0,16.0
2021-11-14,Sunday,6,11,2021,45,1,1.25,0.8552711923408175,1.1834988017802122,12.09395285313646,0,0,0,0,0,0,0,189.78983087484204,219,76,143,207.0,244.0,156.0,142.0,174.85714285714286,166.64285714285714,170.36666666666667,41.32968493882879,33.95609641163732,-37.0,88.0
2021-11-15,Monday,0,11,2021,46,0,1.0,0.857668675543645,1.1835843889079083,17.353024092988495,0,0,0,0,0,0,0,152.26848828431702,147,51,96,219.0,154.0,152.0,188.0,171.28571428571428,171.14285714285714,172.93333333333334,34.946217180663304,36.515238426752354,65.0,2.0
2021-11-16,Tuesday,1,11,2021,46,0,1.0,0.8601083345896705,1.1836699760356042,8.202704794053982,0,0,1,0,0,0,0,152.71266176876682,143,57,86,147.0,196.0,135.0,230.0,170.28571428571428,170.78571428571428,171.56666666666666,35.6170103822797,36.74062637426803,-49.0,61.0
2021-11-17,Wednesday,2,11,2021,46,0,1.0,0.8625894465552665,1.1837555631633,10.643981253422588,0,0,0,0,0,0,0,153.16425841286232,139,48,91,143.0,142.0,146.0,157.0,162.71428571428572,171.35714285714286,168.66666666666666,34.86504594248252,36.1994626880156,1.0,-4.0
2021-11-18,Thursday,3,11,2021,46,0,1.0,0.8651112762334109,1.1838411502909962,12.9457995312234,0,0,0,0,0,0,0,153.62314925788095,144,50,94,139.0,148.0,136.0,174.0,162.28571428571428,170.85714285714286,168.06666666666666,35.17913342553248,36.62251754329193,-9.0,12.0
2021-11-19,Friday,4,11,2021,46,0,1.0,0.8676730763515442,1.183926737418692,8.45408738411471,0,0,0,0,0,0,0,154.08920316463852,134,46,88,144.0,133.0,180.0,212.0,161.71428571428572,171.42857142857142,167.06666666666666,35.48104792568491,36.0954168957647,11.0,-47.0
2021-11-20,Saturday,5,11,2021,46,1,1.25,0.8702740877930036,1.1840123245463885,12.98614117635397,1,0,0,0,0,0,0,193.20285856505285,178,89,89,134.0,207.0,204.0,142.0,161.85714285714286,168.14285714285714,164.46666666666667,35.34793049778414,37.32777300298755,-73.0,3.0
2021-11-21,Sunday,6,11,2021,46,1,1.25,0.8729135398219645,1.1840979116740842,18.63008748828228,0,0,0,0,0,0,0,193.80283117035387,197,68,129,178.0,219.0,244.0,159.0,157.71428571428572,166.28571428571428,165.66666666666666,30.548945894057965,36.03081709064763,-41.0,-25.0
2021-11-22,Monday,0,11,2021,47,0,1.0,0.8755906503118264,1.1841834988017803,13.842191980479203,0,0,0,0,0,0,0,155.5289999706577,165,57,108,197.0,147.0,154.0,194.0,154.57142857142858,162.92857142857142,166.93333333333334,23.514939526870258,29.901027215989533,50.0,-7.0
2021-11-23,Tuesday,1,11,2021,47,0,1.0,0.8783046259769747,1.1842690859294762,14.607334016004788,1,0,0,0,0,0,0,156.02235248600735,125,62,63,165.0,143.0,196.0,215.0,157.14285714285714,163.71428571428572,165.96666666666667,23.533157965082143,29.79269030491062,22.0,-53.0
2021-11-24,Wednesday,2,11,2021,47,0,1.0,0.8810546626078471,1.184354673057172,10.27223883487462,0,0,0,0,0,0,0,156.5221810317621,149,52,97,125.0,139.0,142.0,152.0,154.57142857142858,158.64285714285714,162.96666666666667,26.171594925651082,29.9168260936282,-14.0,-3.0
2021-11-25,Thursday,3,11,2021,47,0,1.0,0.8838399453092397,1.1844402601848685,12.342913041343554,0,0,1,0,0,0,0,157.02834221757834,181,72,109,149.0,144.0,148.0,152.0,156.0,159.14285714285714,162.86666666666667,25.442746183014883,29.67479412891212,5.0,-4.0
2021-11-26,Friday,4,11,2021,47,0,1.0,0.8866596487417763,1.1845258473125642,13.207393296117004,0,0,0,0,0,0,0,157.54069075555697,142,49,93,181.0,134.0,133.0,164.0,161.28571428571428,161.5,163.83333333333334,26.361046297610205,30.03011309182181,47.0,1.0
2021-11-27,Saturday,5,11,2021,47,1,1.25,0.889512937366476,1.18461143444026,13.522501578055094,1,0,0,0,0,0,0,197.5738493787882,201,100,101,142.0,178.0,207.0,152.0,162.42857142857142,162.14285714285714,163.1,25.125399783599494,29.464077588341112,-36.0,-29.0
2021-11-28,Sunday,6,11,2021,47,1,1.25,0.8923989656923401,1.1846970215679562,18.464879669628314,1,0,0,0,0,0,0,198.22919938238252,196,98,98,201.0,197.0,219.0,157.0,165.71428571428572,161.71428571428572,164.73333333333332,28.744357624377063,28.79751210255183,4.0,-22.0
2021-11-29,Monday,0,11,2021,48,0,1.0,0.8953168785268899,1.184782608695652,16.43891710851987,1,0,1,0,0,0,0,159.11338004255052,176,96,80,196.0,165.0,147.0,188.0,165.57142857142858,160.07142857142858,166.03333333333333,28.564880201960754,25.77555277543109,31.0,18.0
2021-11-30,Tuesday,1,11,2021,48,0,1.0,0.8982658112295792,1.1848681958233482,11.578916690667862,0,1,1,0,0,0,0,159.64898866820818,189,75,114,176.0,125.0,143.0,156.0,167.14285714285714,162.14285714285714,165.63333333333333,28.829548334007004,25.809530567830652,51.0,-18.0
2021-12-01,Wednesday,2,12,2021,48,0,1.0,0.9012448899680046,1.184953782951044,15.80175883369624,1,0,0,0,0,0,0,160.19003125993268,164,82,82,189.0,149.0,139.0,152.0,176.28571428571428,165.42857142857142,166.73333333333332,22.742869107438654,26.11134232095549,40.0,10.0
2021-12-02,Thursday,3,12,2021,48,0,1.0,0.9042532319768424,1.18503937007874,16.707326844332474,0,0,0,0,0,0,0,160.7363520620253,149,52,97,164.0,181.0,144.0,135.0,178.42857142857142,167.21428571428572,167.13333333333333,20.32122980905373,24.995933735242428,-17.0,37.0
2021-12-03,Friday,4,12,2021,48,0,1.0,0.9072899458194298,1.1851249572064362,18.78494440653529,0,0,0,0,0,0,0,161.2877937319622,135,47,88,149.0,142.0,134.0,146.0,173.85714285714286,167.57142857142858,167.6,23.060995724589066,24.672358515658825,7.0,8.0
2021-12-04,Saturday,5,12,2021,48,1,1.25,0.910354131651918,1.185210544334132,20.259328642301018,0,0,0,0,0,0,0,202.3052467334992,203,71,132,135.0,201.0,178.0,136.0,172.85714285714286,167.64285714285714,167.23333333333332,24.761721611044095,24.56892077670072,-66.0,23.0
2021-12-05,Sunday,6,12,2021,48,1,1.25,0.9134448814899137,1.1852961314618282,12.626961499012078,0,0,0,0,0,0,0,203.00675331255053,184,64,120,203.0,196.0,197.0,180.0,173.14285714285714,169.42857142857142,169.46666666666667,25.149079316670452,26.23184877414899,7.0,-1.0
2021-12-06,Monday,0,12,2021,49,0,1.0,0.9165612794775366,1.185381718589524,13.395491440245817,0,0,0,0,0,0,0,162.97124769895433,138,48,90,184.0,176.0,165.0,204.0,171.42857142857142,168.5,169.6,23.698503067051266,25.397607397910367,8.0,11.0
2021-12-07,Tuesday,1,12,2021,49,0,1.0,0.9197024021588052,1.18546730571722,12.212386531196415,0,0,0,0,0,0,0,163.5415693123281,165,57,108,138.0,189.0,125.0,244.0,166.0,166.57142857142858,167.4,26.645825188948248,26.676738024883736,-51.0,64.0
2021-12-08,Wednesday,2,12,2021,49,0,1.0,0.9228673187512784,1.1855528928449162,15.44130636024298,0,0,1,0,0,0,0,164.11620291864142,186,74,112,165.0,164.0,149.0,154.0,162.57142857142858,169.42857142857142,164.76666666666668,24.663448953577078,23.87697405681511,1.0,15.0
2021-12-09,Thursday,3,12,2021,49,0,1.0,0.9260550914218654,1.185638479972612,17.70182969443227,0,0,1,0,0,0,0,164.6949826446478,176,70,106,186.0,149.0,181.0,196.0,165.71428571428572,172.07142857142858,165.83333333333334,26.227938575205464,23.486376691814918,37.0,-32.0
2021-12-10,Friday,4,12,2021,49,0,1.0,0.9292647755647256,1.1857240671003082,19.425242328003584,1,0,0,0,0,0,0,165.2777413643492,169,84,85,176.0,135.0,142.0,142.0,169.57142857142858,171.71428571428572,165.16666666666666,25.330200307519043,23.37792703657467,41.0,-7.0
2021-12-11,Saturday,5,12,2021,49,1,1.25,0.9324954200811773,1.185809654228004,16.396917933131295,0,0,0,0,0,0,0,207.3303884354359,214,74,140,169.0,203.0,201.0,148.0,174.42857142857142,173.64285714285714,166.06666666666666,20.370379990377522,21.798401998088526,-34.0,2.0
2021-12-12,Sunday,6,12,2021,49,1,1.25,0.935746067661527,1.1858952413557,15.827760813311818,1,0,0,0,0,0,0,208.06815164195885,212,106,106,214.0,184.0,196.0,133.0,176.0,174.57142857142858,168.26666666666668,23.173260452512775,23.279949397625114,30.0,-12.0
2021-12-13,Monday,0,12,2021,50,0,1.0,0.939015755068742,1.185980828483396,17.406061730183325,0,0,0,0,0,0,0,167.0482024733083,170,59,111,212.0,138.0,176.0,207.0,180.0,175.71428571428572,170.9,26.90105326314679,24.758614884297447,74.0,-38.0
2021-12-14,Tuesday,1,12,2021,50,0,1.0,0.942303513423878,1.186066415611092,14.609746966303836,1,0,0,0,0,0,0,167.64518258765966,144,72,72,170.0,165.0,189.0,219.0,184.57142857142858,175.28571428571428,169.66666666666666,20.541479521991015,24.805174929773152,5.0,-24.0
2021-12-15,Wednesday,2,12,2021,50,0,1.0,0.945608368493179,1.1861520027387882,23.54903458974327,0,0,0,0,0,0,0,168.24528901421135,188,65,123,144.0,186.0,164.0,147.0,181.57142857142858,172.07142857142858,167.16666666666666,24.938973133478754,25.787487382341894,-42.0,22.0
2021-12-16,Thursday,3,12,2021,50,0,1.0,0.9489293409767624,1.186237589866484,12.623483967483944,0,0,0,0,0,0,0,168.84834815907985,177,61,116,188.0,176.0,149.0,143.0,181.85714285714286,173.78571428571428,168.53333333333333,25.009521996155478,26.006444678869606,12.0,27.0
2021-12-17,Friday,4,12,2021,50,0,1.0,0.95226544679881,1.18632317699418,18.167494076627673,0,0,0,0,0,0,0,169.45418552822198,155,54,101,177.0,169.0,135.0,139.0,182.0,175.78571428571428,169.66666666666666,24.97331909592037,25.01131612022603,8.0,34.0
2021-12-18,Saturday,5,12,2021,50,1,1.25,0.9556156973991666,1.186408764121876,23.85160352764725,0,0,0,0,0,0,0,212.57828222377688,212,74,138,155.0,214.0,203.0,144.0,180.0,177.21428571428572,170.2,26.68957349478119,22.992234713981254,-59.0,11.0
2021-12-19,Sunday,6,12,2021,50,1,1.25,0.9589791000262762,1.186494351249572,17.969354534993798,1,0,0,0,0,0,0,213.3418659651703,216,108,108,212.0,212.0,184.0,134.0,179.71428571428572,177.85714285714286,172.46666666666667,26.27238274763232,23.87743428703798,0.0,28.0
2021-12-20,Monday,0,12,2021,51,0,1.0,0.9623546580313512,1.186579938377268,17.547615796563075,0,0,0,0,0,0,0,171.28660962358762,171,59,112,216.0,170.0,138.0,178.0,180.28571428571428,180.14285714285714,175.2,27.121420106097357,25.952196121261814,46.0,32.0
2021-12-21,Tuesday,1,12,2021,51,0,1.0,0.9657413711637044,1.186665525504964,17.21473228975394,0,0,0,0,0,0,0,171.9017987570793,199,69,130,171.0,144.0,165.0,197.0,180.42857142857142,182.5,174.96666666666667,27.060778153735857,23.180728069802115,27.0,-21.0
2021-12-22,Wednesday,2,12,2021,51,0,1.0,0.9691382358671438,1.18675111263266,17.915736748069968,1,0,0,0,0,0,0,172.5188819565279,143,71,72,199.0,188.0,186.0,165.0,188.28571428571428,184.92857142857142,175.03333333333333,22.28388270861756,22.98649866506605,11.0,2.0
2021-12-23,Thursday,3,12,2021,51,0,1.0,0.972544245577347,1.186836699760356,22.745757702896935,0,0,0,0,0,0,0,173.13768041879158,151,52,99,143.0,177.0,176.0,125.0,181.85714285714286,181.85714285714286,174.3,28.109479844757903,25.560959241831945,-34.0,1.0
2021-12-24,Friday,4,12,2021,51,0,1.0,0.9759583910201296,1.186922286888052,12.162333817017952,0,0,0,0,0,0,0,173.75801480657938,139,48,91,151.0,155.0,169.0,149.0,178.14285714285714,180.07142857142858,175.16666666666666,30.47637648752745,26.84274514711415,-4.0,-14.0
2021-12-25,Saturday,5,12,2021,51,1,1.25,0.979379660510513,1.187007874015748,23.569284129414623,0,0,0,0,0,0,0,217.9746316269092,219,76,143,139.0,212.0,214.0,181.0,175.85714285714286,177.92857142857142,174.83333333333334,32.997113870905665,28.912239318626487,-73.0,-2.0
2021-12-26,Sunday,6,12,2021,51,1,1.25,0.9828070402525106,1.187093461143444,14.8684805552751,0,0,0,0,0,0,0,218.75321457178063,227,79,148,219.0,216.0,212.0,142.0,176.85714285714286,178.28571428571428,176.1,34.35320737781043,29.41854091301095,3.0,4.0
2021-12-27,Monday,0,12,2021,52,0,1.0,0.986239514639536,1.18717904827114,18.51201874427355,0,1,0,0,0,0,0,175.62643325357328,199,69,130,227.0,171.0,170.0,201.0,178.42857142857142,179.35714285714286,178.93333333333334,36.61901665736497,30.97295878381863,56.0,1.0
2021-12-28,Tuesday,1,12,2021,52,0,1.0,0.9896760665553492,1.187264635398836,18.19607006687147,0,0,0,0,0,0,0,176.25110914826865,172,60,112,199.0,199.0,144.0,196.0,182.42857142857142,181.42857142857142,178.86666666666667,37.197030091380164,31.267368799569745,0.0,55.0
2021-12-29,Wednesday,2,12,2021,52,0,1.0,0.9931156776754508,1.187350222526532,21.4214436930847,1,0,0,0,0,0,0,176.8764181323801,183,91,92,172.0,143.0,188.0,176.0,178.57142857142858,183.42857142857142,178.06666666666666,36.58714320111697,29.53671583669285,29.0,-45.0
2021-12-30,Thursday,3,12,2021,52,0,1.0,0.996557328768833,1.187435809654228,15.033493382790404,0,0,0,0,0,0,0,177.5021787830211,173,60,113,183.0,151.0,177.0,189.0,184.28571428571428,183.07142857142858,178.3,33.059110119674365,29.507402684526003,32.0,-26.0
2021-12-31,Friday,4,12,2021,52,0,1.0,1.0000000000000002,1.187521396781924,21.386517998245836,0,0,0,0,0,0,0,178.12820951728864,189,66,123,173.0,139.0,155.0,164.0,187.42857142857142,182.78571428571428,177.76666666666668,30.297728973511795,29.58996340088802,34.0,-16.0
2022-01-01,Saturday,5,1,2022,52,1,1.25,1.003442671231167,1.18760698390962,26.245062431418905,0,0,0,0,0,0,0,223.44291080757347,240,84,156,189.0,219.0,212.0,149.0,194.57142857142858,185.21428571428572,178.6,21.6322070291586,28.509589672541175,-30.0,7.0
2022-01-02,Sunday,6,1,2022,52,1,1.25,1.0068843223245492,1.187692571037316,16.254694102449026,1,0,0,0,0,0,0,224.22544303477676,210,105,105,240.0,227.0,216.0,135.0,197.57142857142858,187.21428571428572,181.63333333333333,26.494383951176896,31.37166426381115,13.0,11.0
2022-01-03,Monday,0,1,2022,1,0,1.0,1.0103239334446508,1.187778158165012,21.085315175063727,1,0,0,0,0,0,0,180.0061051225376,176,88,88,210.0,199.0,171.0,203.0,195.14285714285714,186.78571428571428,184.13333333333333,24.00991858537193,30.986792649147873,11.0,28.0
2022-01-04,Tuesday,1,1,2022,1,0,1.0,1.013760485360464,1.187863745292708,18.70207773463337,0,0,0,0,0,0,0,180.63139904550513,179,62,117,176.0,172.0,199.0,184.0,191.85714285714286,187.14285714285714,183.23333333333332,24.94947274946281,30.819217638092997,4.0,-27.0
2022-01-05,Wednesday,2,1,2022,1,0,1.0,1.0171929597474894,1.187949332420404,22.137309605953572,1,0,0,0,0,0,0,181.2560546212147,203,101,102,179.0,183.0,143.0,138.0,192.85714285714286,185.71428571428572,183.06666666666666,24.148351023265633,30.69058630772719,-4.0,40.0
2022-01-06,Thursday,3,1,2022,1,0,1.0,1.020620339489487,1.1880349195481,21.088460306721604,0,0,0,0,0,0,0,181.87989043718207,170,59,111,203.0,173.0,151.0,165.0,195.71428571428572,190.0,185.23333333333332,23.970219618756662,28.368454853396624,30.0,22.0
2022-01-07,Friday,4,1,2022,1,0,1.0,1.0240416089798705,1.188120506675796,19.2776197218606,0,0,0,0,0,0,0,182.5027252977392,199,69,130,170.0,189.0,139.0,186.0,195.28571428571428,191.35714285714286,185.4,24.46571945746592,26.76854394723253,-19.0,50.0
