date,day_of_week,dow,month,year,week_of_year,is_weekend,weekly_factor,seasonal_factor,trend,temperature,rain,holiday,promotion,local_event,tourism_season,festival_week,economic_slowdown,base_orders,total_orders
2022-04-07,Thursday,3,4,2022,14,0,1.0,1.1990210622201396,1.1958233481684355,28.158522526932053,1,0,0,0,0,0,0,215.0726071722842,231
2022-04-08,Friday,4,4,2022,14,0,1.0,1.1986513698534829,1.1959089352961314,34.19967807776967,0,0,1,1,0,0,0,215.02168252690922,285
2022-04-09,Saturday,5,4,2022,14,1,1.25,1.198222812798691,1.1959945224238275,35.127839631327284,0,0,0,0,0,0,0,268.7002351407198,257
2022-04-10,Sunday,6,4,2022,14,1,1.25,1.1977355180464682,1.1960801095515234,32.82335005466879,0,0,0,0,0,0,0,268.6101805572694,244
2022-04-11,Monday,0,4,2022,15,0,1.0,1.197189629992766,1.1961656966792193,30.11543592733338,0,0,0,0,0,0,0,214.80557517261508,207
2022-04-12,Tuesday,1,4,2022,15,0,1.0,1.1965853103959965,1.1962512838069155,27.404468354877043,1,1,0,0,0,0,0,214.7125070618561,233
2022-04-13,Wednesday,2,4,2022,15,0,1.0,1.195922738329098,1.1963368709346114,27.304803696785203,0,0,0,0,0,0,0,214.60896999782778,216
2022-04-14,Thursday,3,4,2022,15,0,1.0,1.1952021101264736,1.1964224580623075,31.327647822120955,1,0,1,0,0,0,0,214.49499697181585,257
2022-04-15,Friday,4,4,2022,15,0,1.0,1.1944236393258123,1.1965080451900034,30.976376628956665,0,0,0,0,0,0,0,214.37062407276863,224
2022-04-16,Saturday,5,4,2022,15,1,1.25,1.1935875566048129,1.1965936323176993,33.88417360907993,0,0,0,0,0,0,0,267.7948630963051,285
2022-04-17,Sunday,6,4,2022,15,1,1.25,1.1926941097128299,1.1966792194453955,31.58605576324991,0,0,0,0,0,0,0,267.61354804655065,254
2022-04-18,Monday,0,4,2022,16,0,1.0,1.1917435633974593,1.1967648065730914,25.07793726459351,0,0,0,0,0,0,0,213.93551327011306,214
2022-04-19,Tuesday,1,4,2022,16,0,1.0,1.1907361993260892,1.1968503937007875,32.69265281947321,0,0,0,0,0,0,0,213.76996334358137,199
2022-04-20,Wednesday,2,4,2022,16,0,1.0,1.1896723160024343,1.1969359808284834,26.489433918178477,0,0,0,0,0,0,0,213.59424006283007,220
2022-04-21,Thursday,3,4,2022,16,0,1.0,1.188552228678084,1.1970215679561793,28.275697618047154,0,0,0,0,0,0,0,213.40839785550776,240
2022-04-22,Friday,4,4,2022,16,0,1.0,1.1873762692590863,1.1971071550838754,30.119414081709397,1,0,0,0,0,0,0,213.2124941560276,195
2022-04-23,Saturday,5,4,2022,16,1,1.25,1.186144786207596,1.1971927422115713,35.294241779731685,0,0,0,0,0,0,0,266.25823673621807,277
2022-04-24,Sunday,6,4,2022,16,1,1.25,1.1848581444386186,1.1972783293392673,38.57266288994702,0,0,0,0,0,0,0,265.98843368953004,282
2022-04-25,Monday,0,4,2022,17,0,1.0,1.1835167252118788,1.1973639164669634,30.996005438002484,0,0,1,0,0,0,0,212.5650331955775,231
2022-04-26,Tuesday,1,4,2022,17,0,1.0,1.1821209260188432,1.1974495035946593,28.556456444781,0,0,0,1,0,0,0,212.32951740751844,261
2022-04-27,Wednesday,2,4,2022,17,0,1.0,1.180671160464937,1.1975350907223554,30.6370749686885,1,0,1,0,0,0,0,212.08427178909702,238
2022-04-28,Thursday,3,4,2022,17,0,1.0,1.1791678581469818,1.1976206778500513,31.621359184970597,0,0,0,0,0,0,0,211.8293714359472,210
2022-04-29,Friday,4,4,2022,17,0,1.0,1.1776114645258986,1.1977062649777475,27.918570349623355,0,0,0,0,0,0,0,211.56489431584336,206
2022-04-30,Saturday,5,4,2022,17,1,1.25,1.1760024407947072,1.1977918521054434,34.18575610747232,1,0,1,0,0,0,0,264.1136515575027,300
2022-05-01,Sunday,6,5,2022,17,1,1.25,1.1743412637418644,1.1978774392331393,29.407275464667425,0,0,0,0,0,0,0,263.7594198369212,281
2022-05-02,Monday,0,5,2022,18,0,1.0,1.1726284256099824,1.1979630263608354,30.1246505477733,0,1,0,0,0,0,0,210.71482463107142,231
2022-05-03,Tuesday,1,5,2022,18,0,1.0,1.1708644339499654,1.1980486134885313,30.540994453661654,0,0,0,0,0,0,0,210.4128767515185,201
2022-05-04,Wednesday,2,5,2022,18,0,1.0,1.1690498114706127,1.1981342006162272,29.717250405374,0,0,0,0,0,0,0,210.10178420203405,211
2022-05-05,Thursday,3,5,2022,18,0,1.0,1.1671850958837275,1.1982197877439233,30.876076295595208,1,0,0,0,0,0,0,209.78164167715065,178
2022-05-06,Friday,4,5,2022,18,0,1.0,1.165270839744782,1.1983053748716193,26.411782427598325,1,0,0,0,0,0,0,209.45254656710063,197
2022-05-07,Saturday,5,5,2022,18,1,1.25,1.1633076102891833,1.1983909619993154,26.490475252621067,1,0,0,0,0,0,0,261.39324866167107,280
2022-05-08,Sunday,6,5,2022,18,1,1.25,1.161295989264189,1.1984765491270113,24.764336764294363,0,0,0,0,0,0,0,260.959876824072,259
2022-05-09,Monday,0,5,2022,19,0,1.0,1.1592365727565233,1.1985621362547072,29.28033232968684,0,0,0,0,0,0,0,208.41255946014655,201
2022-05-10,Tuesday,1,5,2022,19,0,1.0,1.157129971015743,1.1986477233824033,30.193308061323485,1,0,0,1,0,0,0,208.048680812335,252
2022-05-11,Wednesday,2,5,2022,19,0,1.0,1.1549768082734082,1.1987333105100992,29.122159012126065,0,0,1,0,0,0,0,207.67637594159564,250
2022-05-12,Thursday,3,5,2022,19,0,1.0,1.1527777225581086,1.1988188976377954,32.662363427948044,0,0,0,0,0,0,0,207.295757786778,227
2022-05-13,Friday,4,5,2022,19,0,1.0,1.1505333655064016,1.1989044847654913,27.509880218832944,0,0,0,0,0,0,0,206.90694176669385,200
2022-05-14,Saturday,5,5,2022,19,1,1.25,1.1482444021697191,1.1989900718931872,29.4184450752635,0,0,1,0,0,0,0,258.13755718282897,290
2022-05-15,Sunday,6,5,2022,19,1,1.25,1.1459115108172975,1.1990756590208833,24.02047291244693,0,0,0,0,0,0,0,257.63148750241254,254
2022-05-16,Monday,0,5,2022,20,0,1.0,1.1435353827351924,1.1991612461485792,26.015470029336417,1,0,0,0,0,0,0,205.69249718635885,221
2022-05-17,Tuesday,1,5,2022,20,0,1.0,1.1411167220214355,1.1992468332762751,29.14244937376911,1,0,0,0,0,0,0,205.27209229242152,206
2022-05-18,Wednesday,2,5,2022,20,0,1.0,1.1386562453773956,1.1993324204039713,29.480118601099207,0,0,0,0,0,0,0,204.84410261648551,237
2022-05-19,Thursday,3,5,2022,20,0,1.0,1.1361546818954031,1.1994180075316672,25.925833251777615,0,0,0,0,0,0,0,204.40865772101392,202
2022-05-20,Friday,4,5,2022,20,0,1.0,1.1336127728427068,1.1995035946593633,26.465840886561136,0,0,0,0,0,0,0,203.96588939648925,230
2022-05-21,Saturday,5,5,2022,20,1,1.25,1.1310312714418171,1.1995891817870592,21.997942332048424,1,0,1,0,0,0,0,254.39491452833752,279
2022-05-22,Sunday,6,5,2022,20,1,1.25,1.1284109426473128,1.1996747689147553,25.34945952994581,0,0,0,0,0,0,0,253.82365066149305,233
2022-05-23,Monday,0,5,2022,21,0,1.0,1.125752562919167,1.1997603560424512,28.958777636517702,1,0,0,0,0,0,0,202.59499435554025,201
2022-05-24,Tuesday,1,5,2022,21,0,1.0,1.1230569199926654,1.1998459431701471,27.878461047952978,0,0,0,0,0,0,0,202.12429341035403,219
2022-05-25,Wednesday,2,5,2022,21,0,1.0,1.1203248126449845,1.1999315302978433,27.518237796392853,0,0,0,0,0,0,0,201.64696003016113,194
2022-05-26,Thursday,3,5,2022,21,0,1.0,1.1175570504584946,1.2000171174255392,26.027173584467615,0,0,1,0,0,0,0,201.1631385374686,222
2022-05-27,Friday,4,5,2022,21,0,1.0,1.114754453580865,1.200102704553235,25.758912154927774,1,0,0,0,0,0,0,200.67297519827395,216
2022-05-28,Saturday,5,5,2022,21,1,1.25,1.1119178524820352,1.2001882916809312,23.614929205681424,0,0,0,0,0,0,0,250.22077272373943,261
2022-05-29,Sunday,6,5,2022,21,1,1.25,1.1090480877081301,1.2002738788086271,27.548889646014114,0,0,0,1,0,0,0,249.59277187851146,288
2022-05-30,Monday,0,5,2022,22,0,1.0,1.1061460096323867,1.2003594659363233,26.5702193147875,0,0,0,0,0,0,0,199.16592500548902,186
2022-05-31,Tuesday,1,5,2022,22,0,1.0,1.1032124782031705,1.2004450530640192,26.636680454136926,1,0,0,0,0,0,0,198.65189429062397,211
2022-06-01,Wednesday,2,6,2022,22,0,1.0,1.1002483626891553,1.200530640191715,23.434313606455017,1,0,0,0,1,0,0,198.13228068436467,193
2022-06-02,Thursday,3,6,2022,22,0,1.0,1.097254541421738,1.2006162273194112,18.402698311473166,0,0,0,0,1,0,0,197.60724118962864,234
2022-06-03,Friday,4,6,2022,22,0,1.0,1.0942319015347728,1.200701814447107,28.003053211999728,1,0,0,0,1,0,0,197.0769344398065,227
2022-06-04,Saturday,5,6,2022,22,1,1.25,1.0911813387016918,1.2007874015748032,23.122554567059375,0,0,0,0,1,0,0,245.67690081497244,236
2022-06-05,Sunday,6,6,2022,22,1,1.25,1.088103756870099,1.2008729887024991,21.81686055137559,0,0,0,0,1,0,0,245.00145197456501,270
2022-06-06,Monday,0,6,2022,23,0,1.0,1.085000067993911,1.200958575830195,26.330440135437524,0,0,0,0,1,0,0,195.4560204650448,185
2022-06-07,Tuesday,1,6,2022,23,0,1.0,1.0818711917631243,1.2010441629578912,22.917521668398827,0,0,0,1,1,0,0,194.90626199090966,239
2022-06-08,Wednesday,2,6,2022,23,0,1.0,1.0787180553312934,1.201129750085587,27.115711918704534,1,0,0,0,1,0,0,194.35205223193304,206
2022-06-09,Thursday,3,6,2022,23,0,1.0,1.075541593040793,1.201215337213283,25.62809750076974,1,0,0,0,1,0,0,193.79355860571115,194
2022-06-10,Friday,4,6,2022,23,0,1.0,1.0723427461459536,1.2013009243409791,25.667845276899108,0,0,0,0,1,0,0,193.23094982332168,246
2022-06-11,Saturday,5,6,2022,23,1,1.25,1.0691224625341467,1.201386511468675,19.358255993105733,0,0,0,0,1,0,0,240.8304947993808,278
2022-06-12,Sunday,6,6,2022,23,1,1.25,1.065881696444906,1.2014720985963712,26.929916778404504,1,0,0,0,1,0,0,240.11758475308528,285
2022-06-13,Monday,0,6,2022,24,0,1.0,1.0626214081871654,1.201557685724067,23.914822003059836,1,0,0,0,1,0,0,191.52013800333296,209
2022-06-14,Tuesday,1,6,2022,24,0,1.0,1.059342563854698,1.2016432728517632,21.8592967749963,0,0,0,0,1,0,0,190.9427798252306,210
2022-06-15,Wednesday,2,6,2022,24,0,1.0,1.0560461350398431,1.201728859979459,23.23247215401891,1,0,0,0,1,0,0,190.3621676920717,233
2022-06-16,Thursday,3,6,2022,24,0,1.0,1.0527330985456014,1.201814447107155,17.30794922858511,0,0,0,0,1,0,0,189.7784770169976,215
2022-06-17,Friday,4,6,2022,24,0,1.0,1.0494044360961872,1.2019000342348511,23.69618023925137,0,0,0,0,1,0,0,189.19188415053182,217
2022-06-18,Saturday,5,6,2022,24,1,1.25,1.0460611340461226,1.201985621362547,19.21494217775991,1,0,0,0,1,0,0,235.75320791055734,246
2022-06-19,Sunday,6,6,2022,24,1,1.25,1.0427041830879593,1.202071208490243,18.07719829686736,0,0,0,0,1,0,0,235.01337702419528,245
2022-06-20,Monday,0,6,2022,25,0,1.0,1.0393345779587153,1.202156795617939,17.399651339282094,0,0,0,0,1,0,0,187.41646887206582,210
2022-06-21,Tuesday,1,6,2022,25,0,1.0,1.0359533171451125,1.202242382745635,25.1357309822254,0,0,1,0,1,0,0,186.82004766266766,242
2022-06-22,Wednesday,2,6,2022,25,0,1.0,1.0325614025877035,1.2023279698733311,19.740279948306807,1,0,0,0,1,0,0,186.22161824142492,190
2022-06-23,Thursday,3,6,2022,25,0,1.0,1.029159839383975,1.202413557001027,26.05917509894825,1,0,0,0,1,0,0,185.62136147944366,210
2022-06-24,Friday,4,6,2022,25,0,1.0,1.0257496354905162,1.202499144128723,19.680077385368918,0,0,0,0,1,0,0,185.0194588151543,185
2022-06-25,Saturday,5,6,2022,25,1,1.25,1.022331801424339,1.202584731256419,15.994516198438111,0,0,0,0,1,0,0,230.52011525077114,254
2022-06-26,Sunday,6,6,2022,25,1,1.25,1.0189073499634398,1.202670318384115,17.595794178326013,0,0,0,0,1,0,0,229.76430505958342,231
2022-06-27,Monday,0,6,2022,26,0,1.0,1.0154772958466927,1.202755905511811,24.481299652355446,0,0,0,0,1,0,0,183.20569717391612,221
2022-06-28,Tuesday,1,6,2022,26,0,1.0,1.0120426554731585,1.202841492639507,20.134438239847928,0,0,0,0,1,0,0,182.59903474862764,196
2022-06-29,Wednesday,2,6,2022,26,0,1.0,1.008604446600906,1.202927079767203,18.785360440573506,1,0,0,0,1,0,0,181.99164023847658,190
2022-06-30,Thursday,3,6,2022,26,0,1.0,1.0051636880454267,1.203012666894899,20.738239079829693,0,0,1,0,1,0,0,181.38369735321618,212
2022-07-01,Friday,4,7,2022,26,0,1.0,1.0017213993777376,1.203098254022595,21.59141817738952,0,0,0,0,1,0,0,180.775389991264,180
2022-07-02,Saturday,5,7,2022,26,1,1.25,0.9982786006222624,1.2031838411502909,23.266126478820503,0,0,0,0,1,0,0,225.20862773153078,254
2022-07-03,Sunday,6,7,2022,26,1,1.25,0.9948363119545736,1.203269428277987,24.087313287407454,0,0,1,0,1,0,0,224.44802255920516,299
2022-07-04,Monday,0,7,2022,27,0,1.0,0.9913955533990939,1.203355015405683,18.490471732587437,1,0,1,0,1,0,0,178.95012171505383,240
2022-07-05,Tuesday,1,7,2022,27,0,1.0,0.9879573445268415,1.203440602533379,15.419724168095957,0,0,1,0,1,0,0,178.3421972961989,247
2022-07-06,Wednesday,2,7,2022,27,0,1.0,0.9845227041533073,1.203526189661075,17.98573972429554,0,0,0,0,1,0,0,177.73482881466717,222
2022-07-07,Thursday,3,7,2022,27,0,1.0,0.9810926500365601,1.203611776788771,19.835474021576665,0,0,1,0,1,0,0,177.1282001557362,238
2022-07-08,Friday,4,7,2022,27,0,1.0,0.9776681985756611,1.203697363916467,15.992133150151224,0,0,0,0,1,0,0,176.52249501157266,187
2022-07-09,Saturday,5,7,2022,27,1,1.25,0.9742503645094839,1.2037829510441629,15.841065480789062,0,1,0,0,1,0,0,219.89737103345212,269
2022-07-10,Sunday,6,7,2022,27,1,1.25,0.9708401606160251,1.203868538171859,19.57337167545091,0,0,0,0,1,0,0,219.14323592987753,207
2022-07-11,Monday,0,7,2022,28,0,1.0,0.9674385974122968,1.203954125299555,18.225972815903482,0,0,0,0,1,0,0,174.7127535492825,202
2022-07-12,Tuesday,1,7,2022,28,0,1.0,0.9640466828548876,1.2040397124272508,18.300725128979135,0,0,0,0,1,0,0,174.11257361865657,194
2022-07-13,Wednesday,2,7,2022,28,0,1.0,0.9606654220412848,1.204125299554947,15.757785097964028,0,0,1,0,1,0,0,173.51423086313125,243
2022-07-14,Thursday,3,7,2022,28,0,1.0,0.9572958169120408,1.2042108866826429,17.173588702984738,0,0,0,0,1,0,0,172.91790667518507,179
2022-07-15,Friday,4,7,2022,28,0,1.0,0.9539388659538776,1.204296473810339,14.924243864888968,1,0,0,1,1,0,0,172.32378187483326,235
2022-07-16,Saturday,5,7,2022,28,1,1.25,0.950595563903813,1.204382060938035,20.20037342856501,0,0,0,0,1,0,0,214.6650458199427,221
2022-07-17,Sunday,6,7,2022,28,1,1.25,0.9472669014543985,1.2044676480657308,20.469093076891184,0,0,0,0,1,0,0,213.92856316599222,234
2022-07-18,Monday,0,7,2022,29,0,1.0,0.9439538649601568,1.204553235193427,11.659129661293555,0,0,0,0,1,0,0,170.55640228666442,163
2022-07-19,Tuesday,1,7,2022,29,0,1.0,0.940657436145302,1.2046388223211228,14.24433922668787,0,0,0,0,1,0,0,169.9728699128525,207
2022-07-20,Wednesday,2,7,2022,29,0,1.0,0.9373785918128347,1.204724409448819,12.379341825371498,1,0,0,0,1,0,0,169.39243056775243,202
2022-07-21,Thursday,3,7,2022,29,0,1.0,0.934118303555094,1.2048099965765149,14.755843374534003,0,0,0,0,1,0,0,168.8152605162409,179
2022-07-22,Friday,4,7,2022,29,0,1.0,0.9308775374658533,1.2048955837042108,16.293562963921584,1,0,0,0,1,0,0,168.24153507930865,189
2022-07-23,Saturday,5,7,2022,29,1,1.25,0.9276572538540465,1.204981170831907,12.033927033606734,0,0,0,0,1,0,0,209.58928572745506,231
2022-07-24,Sunday,6,7,2022,29,1,1.25,0.924458406959207,1.2050667579596028,13.457340908584415,0,0,0,0,1,0,0,208.88139287678075,221
2022-07-25,Monday,0,7,2022,30,0,1.0,0.9212819446687067,1.2051523450872987,13.052225117190838,1,0,0,0,1,0,0,166.54276441561186,185
2022-07-26,Tuesday,1,7,2022,30,0,1.0,0.9181288082368758,1.2052379322149949,16.52824240004062,0,0,0,0,1,0,0,165.98454995196445,176
2022-07-27,Wednesday,2,7,2022,30,0,1.0,0.9149999320060892,1.2053235193426908,15.958029611413211,0,0,0,0,1,0,0,165.4306407365853,197
2022-07-28,Thursday,3,7,2022,30,0,1.0,0.9118962431299009,1.205409106470387,13.42959949648329,0,0,0,0,1,0,0,164.8812053437375,178
2022-07-29,Friday,4,7,2022,30,0,1.0,0.9088186612983082,1.2054946935980828,15.971395681333604,1,0,0,0,1,0,0,164.33641104570358,217
2022-07-30,Saturday,5,7,2022,30,1,1.25,0.9057680984652272,1.205580280725779,13.648364669499564,0,0,0,0,1,0,0,204.74552970378068,224
2022-07-31,Sunday,6,7,2022,30,1,1.25,0.9027454585782619,1.2056658678534748,14.32230759793494,1,0,0,0,1,0,0,204.07676001891437,226
2022-08-01,Monday,0,8,2022,31,0,1.0,0.8997516373108448,1.2057514549811708,20.007938136437858,0,0,0,0,1,0,0,162.73152687138625,187
2022-08-02,Tuesday,1,8,2022,31,0,1.0,0.8967875217968295,1.2058370421088669,18.86075924521252,1,0,0,0,1,0,0,162.2069419025445,191
2022-08-03,Wednesday,2,8,2022,31,0,1.0,0.8938539903676134,1.2059226292365628,10.793955807597875,0,0,1,0,1,0,0,161.68781313265583,206
2022-08-04,Thursday,3,8,2022,31,0,1.0,0.8909519122918699,1.2060082163642587,17.036792868231018,1,0,0,0,1,0,0,161.1742989914165,185
2022-08-05,Friday,4,8,2022,31,0,1.0,0.8880821475179648,1.2060938034919548,16.838297039373014,0,0,0,0,1,0,0,160.66655626698682,179
2022-08-06,Saturday,5,8,2022,31,1,1.25,0.8852455464191351,1.2061793906196507,10.8174874546989,1,0,0,0,1,0,0,200.20592507411104,209
2022-08-07,Sunday,6,8,2022,31,1,1.25,0.8824429495415054,1.2062649777473469,16.57848040833985,0,0,0,0,1,0,0,199.58625466724757,204
2022-08-08,Monday,0,8,2022,32,0,1.0,0.8796751873550155,1.2063505648750428,18.59755512298843,0,0,0,0,1,0,0,159.1794988758423,186
2022-08-09,Tuesday,1,8,2022,32,0,1.0,0.8769430800073345,1.2064361520027387,10.479519581633479,0,1,1,0,1,0,0,158.69637524542176,244
2022-08-10,Wednesday,2,8,2022,32,0,1.0,0.8742474370808331,1.2065217391304348,10.959863390998866,0,0,0,0,1,0,0,158.2197807325638,150
2022-08-11,Thursday,3,8,2022,32,0,1.0,0.8715890573526872,1.2066073262581307,16.63243726816487,0,0,0,0,1,0,0,157.74986131322555,152
2022-08-12,Friday,4,8,2022,32,0,1.0,0.868968728558183,1.2066929133858268,14.262922360386092,1,0,0,0,1,0,0,157.2867610057577,151
2022-08-13,Saturday,5,8,2022,32,1,1.25,0.8663872271572933,1.2067785005135228,14.973790183583239,1,0,0,0,1,0,0,196.0382772849276,227
2022-08-14,Sunday,6,8,2022,32,1,1.25,0.8638453181045969,1.2068640876412187,14.214033554431332,0,0,0,0,1,0,0,195.4769796932705,228
2022-08-15,Monday,0,8,2022,33,0,1.0,0.8613437546226046,1.2069496747689148,14.239275493914661,1,0,0,0,1,0,0,155.93978467589827,157
2022-08-16,Tuesday,1,8,2022,33,0,1.0,0.8588832779785645,1.2070352618966107,8.964747513994977,0,0,1,0,1,0,0,155.5053603560214,230
2022-08-17,Wednesday,2,8,2022,33,0,1.0,0.8564646172648077,1.2071208490243066,15.96518398310473,0,0,0,0,1,0,0,155.07844439279586,165
2022-08-18,Thursday,3,8,2022,33,0,1.0,0.8540884891827025,1.2072064361520027,16.213194436418444,1,0,1,0,1,0,0,154.65916817770483,217
2022-08-19,Friday,4,8,2022,33,0,1.0,0.8517555978302809,1.2072920232796986,11.89960765930996,0,0,1,0,1,0,0,154.24766085664936,207
2022-08-20,Saturday,5,8,2022,33,1,1.25,0.8494666344935984,1.2073776104073948,12.342900875238328,1,0,0,0,1,0,0,192.30506161419237,197
2022-08-21,Sunday,6,8,2022,33,1,1.25,0.8472222774418914,1.2074631975350907,7.767791364427403,0,0,0,0,1,0,0,191.81057252680273,205
2022-08-22,Monday,0,8,2022,34,0,1.0,0.8450231917265919,1.2075487846627868,13.793923854383099,0,0,0,0,1,0,0,153.06100922719727,155
2022-08-23,Tuesday,1,8,2022,34,0,1.0,0.8428700289842571,1.2076343717904827,13.859673774355288,0,1,0,0,1,1,0,152.6818226930144,192
2022-08-24,Wednesday,2,8,2022,34,0,1.0,0.840763427243477,1.2077199589181786,11.851598311175914,0,0,0,0,1,1,0,152.31101577155988,189
2022-08-25,Thursday,3,8,2022,34,0,1.0,0.838704010735811,1.2078055460458748,15.308260616402062,0,0,0,0,1,1,0,151.94870334864473,174
2022-08-26,Friday,4,8,2022,34,0,1.0,0.8366923897108168,1.2078911331735707,10.832387792601022,1,0,0,0,1,1,0,151.5949978088252,189
2022-08-27,Saturday,5,8,2022,34,1,1.25,0.834729160255218,1.2079767203012666,13.430275790441707,1,0,0,0,1,1,0,189.06251125217412,268
2022-08-28,Sunday,6,8,2022,34,1,1.25,0.8328149041162727,1.2080623074289627,8.581752189737289,1,0,0,0,1,1,0,188.64230526148776,249
2022-08-29,Monday,0,8,2022,35,0,1.0,0.8309501885293873,1.2081478945566586,11.476852973846652,0,0,0,0,1,1,0,150.58660811298566,182
2022-08-30,Tuesday,1,8,2022,35,0,1.0,0.8291355660500346,1.2082334816843547,10.933715528793224,0,0,0,0,1,1,0,150.26840276354423,181
2022-08-31,Wednesday,2,8,2022,35,0,1.0,0.8273715743900176,1.2083190688120506,12.04450248562371,0,0,0,0,1,1,0,149.95932754927597,184
2022-09-01,Thursday,3,9,2022,35,0,1.0,0.8256587362581356,1.2084046559397468,10.174356026406706,0,0,0,0,0,0,0,149.65947916674875,181
2022-09-02,Friday,4,9,2022,35,0,1.0,0.8239975592052928,1.2084902430674427,10.80546017324964,0,0,0,0,0,0,0,149.36895159164757,133
2022-09-03,Saturday,5,9,2022,35,1,1.25,0.8223885354741014,1.2085758301951386,13.597568288029589,1,0,0,0,0,0,0,186.35979506317057,186
2022-09-04,Sunday,6,9,2022,35,1,1.25,0.8208321418530182,1.2086614173228347,9.73131438093626,0,0,0,0,0,0,0,186.02027624178885,193
2022-09-05,Monday,0,9,2022,36,0,1.0,0.8193288395350632,1.2087470044505306,6.14671067453712,0,0,1,0,0,0,0,148.55419206719057,189
2022-09-06,Tuesday,1,9,2022,36,0,1.0,0.8178790739811568,1.2088325915782265,16.1427054116741,0,0,0,0,0,0,0,148.30183208973625,143
2022-09-07,Wednesday,2,9,2022,36,0,1.0,0.8164832747881213,1.2089181787059227,14.968525975477526,0,0,0,0,0,0,0,148.05922102510544,134
2022-09-08,Thursday,3,9,2022,36,0,1.0,0.8151418555613813,1.2090037658336186,6.880304692752209,0,0,0,0,0,0,0,147.82643595934704,152
2022-09-09,Friday,4,9,2022,36,0,1.0,0.8138552137924041,1.2090893529613147,12.76188410535579,1,0,0,0,0,0,0,147.60355107726755,167
2022-09-10,Saturday,5,9,2022,36,1,1.25,0.8126237307409137,1.2091749400890106,9.122262225391657,0,0,0,0,0,0,0,184.2382970500411,180
2022-09-11,Sunday,6,9,2022,36,1,1.25,0.8114477713219159,1.2092605272167065,11.362850212088974,1,0,0,0,0,0,0,183.9847049545428,171
2022-09-12,Monday,0,9,2022,37,0,1.0,0.8103276839975657,1.2093461143444026,11.399056586918764,0,0,0,0,0,0,0,146.99499539822327,149
2022-09-13,Tuesday,1,9,2022,37,0,1.0,0.8092638006739109,1.2094317014720986,9.759966632746579,0,0,0,0,0,0,0,146.8123943083238,122
2022-09-14,Wednesday,2,9,2022,37,0,1.0,0.8082564366025407,1.2095172885997947,8.061524833367848,0,0,0,0,0,0,0,146.64002005392553,143
2022-09-15,Thursday,3,9,2022,37,0,1.0,0.8073058902871703,1.2096028757274906,8.293671357409735,1,0,0,0,0,0,0,146.4779289724655,164
2022-09-16,Friday,4,9,2022,37,0,1.0,0.8064124433951871,1.2096884628551865,7.572046423315632,1,0,0,0,0,0,0,146.32617436170284,159
2022-09-17,Saturday,5,9,2022,37,1,1.25,0.8055763606741877,1.2097740499828826,7.783351409018055,0,0,1,0,0,0,0,182.73100807936564,208
2022-09-18,Sunday,6,9,2022,37,1,1.25,0.8047978898735264,1.2098596371105785,10.038359623528251,0,0,0,0,0,0,0,182.567340560577,207
2022-09-19,Monday,0,9,2022,38,0,1.0,0.804077261670902,1.2099452242382744,8.056583116212845,0,0,0,0,0,0,0,145.9334164015946,175
2022-09-20,Tuesday,1,9,2022,38,0,1.0,0.8034146896040035,1.2100308113659706,12.216890677338037,0,0,1,0,0,0,0,145.82347930873078,178
2022-09-21,Wednesday,2,9,2022,38,0,1.0,0.802810370007234,1.2101163984936665,14.60225696636948,1,0,0,0,0,0,0,145.72409904397827,124
2022-09-22,Thursday,3,9,2022,38,0,1.0,0.802264481953532,1.2102019856213626,8.373064373566468,0,0,1,0,0,0,0,145.63531035804874,139
2022-09-23,Friday,4,9,2022,38,0,1.0,0.8017771872013091,1.2102875727490585,10.807072861671585,0,0,0,0,0,0,0,145.557144867516,166
2022-09-24,Saturday,5,9,2022,38,1,1.25,0.8013486301465171,1.2103731598767546,11.56648683823466,0,0,0,0,0,0,0,181.86203880625288,186
2022-09-25,Sunday,6,9,2022,38,1,1.25,0.8009789377798605,1.2104587470044506,11.464953701750849,0,0,0,0,0,0,0,181.79099276286857,206
2022-09-26,Monday,0,9,2022,39,0,1.0,0.800668219649166,1.2105443341321465,10.261276786206562,0,0,1,0,0,0,0,145.38665652239564,147
2022-09-27,Tuesday,1,9,2022,39,0,1.0,0.8004165678269215,1.2106299212598426,12.248875646425246,0,0,0,0,0,0,0,145.3512369725069,143
2022-09-28,Wednesday,2,9,2022,39,0,1.0,0.8002240568829933,1.2107155083875385,11.457949702191636,1,0,0,0,0,0,0,145.32655137795476,161
2022-09-29,Thursday,3,9,2022,39,0,1.0,0.8000907438625285,1.2108010955152344,6.291549926144534,1,0,0,0,0,0,0,145.31261237705226,134
2022-09-30,Friday,4,9,2022,39,0,1.0,0.8000166682690524,1.2108866826429305,12.60830160662044,0,0,0,0,0,0,0,145.3094294249044,161
2022-10-01,Saturday,5,10,2022,39,1,1.25,0.800001852052762,1.2109722697706264,12.661965114438324,1,0,0,0,0,0,0,181.64626098769463,180
2022-10-02,Sunday,6,10,2022,39,1,1.25,0.8000462996040218,1.2110578568983226,7.712456667665347,0,0,0,0,0,0,0,181.6691919408525,182
2022-10-03,Monday,0,10,2022,40,0,1.0,0.8001499977520633,1.2111434440260185,10.121313393945972,0,0,1,0,0,0,0,145.36446360222672,149
2022-10-04,Tuesday,1,10,2022,40,0,1.0,0.8003129157688871,1.2112290311537144,12.065632766877567,0,0,0,0,0,0,0,145.404335637983,149
